so_id,customer_id,branch_id,order_date,delivery_date,order_status,payment_terms,total_order_value,total_gst_amount,grand_total,sales_channel
SO-280966,C0132,PUN001,2021-04-28,2021-05-12,Cancelled,Net 30,1035840,268931.2,1304771.2,Dealer Network
SO-943120,C0195,KOL001,2024-03-03,2024-03-08,Delivered,Advance,1426710,373587.8000000001,1800297.8,Counter Sale
SO-599637,C0267,HYD001,2021-04-28,2021-05-02,Delivered,Net 60,342800,92924.0,435724.0,Dealer Network
SO-669098,C0275,AHM001,2020-02-18,2020-03-04,Delivered,Net 15,1809870,502291.6,2312161.6,Dealer Network
SO-141027,C0468,HYD001,2022-05-30,2022-06-14,Delivered,Net 60,1933920,536095.6,2470015.6,Dealer Network
SO-502768,C0386,DEL001,2024-01-01,2024-01-14,Cancelled,Net 30,554770,147088.6,701858.6,Dealer Network
SO-521164,C0213,PUN001,2021-04-27,2021-04-28,Delivered,Net 15,1452300,406644.0,1858944.0,Counter Sale
SO-649711,C0393,KOL001,2020-09-19,2020-09-27,Delivered,Net 15,340250,94645.0,434895.0,Counter Sale
SO-211799,C0283,CHN001,2023-01-25,2023-01-28,Cancelled,Net 30,1052510,283791.80000000005,1336301.8,Counter Sale
SO-292557,C0133,AHM001,2023-03-06,2023-03-08,Delivered,Net 15,1995800,558449.0000000001,2554249.0,Counter Sale
SO-782225,C0375,PUN001,2021-01-14,2021-01-28,Delivered,Net 60,1291930,359162.4,1651092.4,Counter Sale
SO-562099,C0140,PUN001,2022-08-13,2022-08-26,Cancelled,Net 60,2877850,805043.0,3682893.0,Dealer Network
SO-265232,C0377,CHN001,2022-04-17,2022-04-24,Delivered,Net 45,17500,3150.0,20650.0,Online
SO-736116,C0410,HYD001,2023-06-11,2023-06-13,Delivered,Net 30,1229410,337683.80000000005,1567093.8,Online
SO-223761,C0247,AHM001,2023-10-05,2023-10-14,Delivered,Net 45,1350050,374169.00000000006,1724219.0,Online
SO-254304,C0049,KOL001,2023-05-06,2023-05-19,Delivered,Net 15,605300,148984.00000000003,754284.0,Dealer Network
SO-209775,C0126,HYD001,2019-03-05,2019-03-17,Delivered,Net 15,1486510,400066.8000000001,1886576.8,Field Sales
SO-687560,C0051,AHM001,2023-04-01,2023-04-03,Delivered,Net 45,1139940,316389.20000000007,1456329.2,Dealer Network
SO-674889,C0235,CHN001,2021-04-28,2021-05-12,Cancelled,Net 30,185700,47791.0,233491.0,Counter Sale
SO-574336,C0367,CHN001,2021-05-04,2021-05-15,Cancelled,Net 60,15950,2871.0,18821.0,Dealer Network
SO-709325,C0496,PUN001,2024-06-29,2024-07-09,Delivered,Net 15,112400,28072.000000000004,140472.0,Field Sales
SO-109508,C0115,KOL001,2022-05-12,2022-05-21,Cancelled,Net 30,1216800,340704.0,1557504.0,Field Sales
SO-856879,C0467,DEL001,2021-11-29,2021-12-11,Delivered,Net 15,2091490,584118.2000000001,2675608.2,Online
SO-384315,C0303,AHM001,2020-11-14,2020-11-26,Delivered,Net 45,815700,221471.00000000003,1037171.0,Counter Sale
SO-299411,C0361,HYD001,2020-11-06,2020-11-16,Delivered,Net 45,312180,87317.40000000001,399497.4,Field Sales
SO-697193,C0317,HYD001,2022-12-13,2022-12-28,Cancelled,Net 60,628200,175896.0,804096.0,Dealer Network
SO-669100,C0490,PUN001,2022-02-28,2022-03-08,Delivered,Net 30,1198100,334728.00000000006,1532828.0,Dealer Network
SO-496001,C0438,KOL001,2022-06-29,2022-07-09,Delivered,Net 30,676600,189448.00000000003,866048.0,Counter Sale
SO-117929,C0336,KOL001,2023-05-20,2023-05-23,Delivered,Net 15,595150,158347.0,753497.0,Online
SO-574353,C0189,KOL001,2023-03-02,2023-03-12,Delivered,Net 60,632740,170673.2,803413.2,Counter Sale
SO-206606,C0357,AHM001,2020-05-24,2020-06-02,Delivered,Net 15,2257260,620916.8,2878176.8000000003,Dealer Network
SO-567866,C0102,KOL001,2023-04-29,2023-05-03,Delivered,Net 60,1084750,297565.0,1382315.0,Dealer Network
SO-451300,C0457,KOL001,2021-10-18,2021-10-21,Delivered,Net 15,1839030,513205.4,2352235.4,Counter Sale
SO-691613,C0037,PUN001,2022-12-22,2023-01-03,Delivered,Advance,744670,198480.60000000003,943150.6,Field Sales
SO-927887,C0486,PUN001,2022-05-30,2022-06-04,Delivered,Advance,1037020,288193.60000000003,1325213.6,Field Sales
SO-769880,C0025,PUN001,2022-08-24,2022-09-04,Delivered,Net 45,398000,111440.0,509440.0,Field Sales
SO-806682,C0187,CHN001,2019-12-23,2019-12-31,Delivered,Net 60,258950,66581.00000000001,325531.0,Dealer Network
SO-739610,C0448,KOL001,2022-08-30,2022-09-06,Delivered,Net 45,1723740,478733.2,2202473.2,Counter Sale
SO-500071,C0304,DEL001,2024-05-29,2024-05-31,Delivered,Net 60,1304910,353883.8,1658793.8,Dealer Network
SO-339197,C0177,PUN001,2022-11-18,2022-11-30,Delivered,Net 45,603700,150546.0,754246.0,Online
SO-206579,C0410,HYD001,2023-03-31,2023-04-06,Delivered,Net 30,1359370,374256.6,1733626.6,Field Sales
SO-879419,C0376,DEL001,2024-08-25,2024-09-05,Delivered,Net 30,2316810,646560.8,2963370.8,Counter Sale
SO-677837,C0116,DEL001,2021-01-17,2021-02-01,Delivered,Net 45,866600,242648.00000000003,1109248.0,Field Sales
SO-224977,C0373,HYD001,2024-05-07,2024-05-12,Delivered,Net 15,3512050,973609.0,4485659.0,Counter Sale
SO-492395,C0329,PUN001,2019-01-03,2019-01-08,Delivered,Net 45,3063960,855867.8000000002,3919827.8,Field Sales
SO-538118,C0438,KOL001,2024-07-05,2024-07-16,Delivered,Net 30,9280,1670.4,10950.4,Dealer Network
SO-186636,C0046,AHM001,2020-07-29,2020-08-12,Delivered,Net 45,2892930,788632.4000000001,3681562.4,Counter Sale
SO-134797,C0002,HYD001,2020-04-28,2020-05-06,Delivered,Advance,35210,6337.8,41547.8,Dealer Network
SO-702532,C0247,AHM001,2021-05-25,2021-05-30,Delivered,Net 45,1557050,435974.0,1993024.0,Online
SO-427034,C0018,AHM001,2020-02-15,2020-02-20,Delivered,Advance,2655650,712522.0000000001,3368172.0,Counter Sale
SO-345209,C0411,HYD001,2024-04-20,2024-05-03,Delivered,Advance,3721300,1034314.0,4755614.0,Online
SO-727811,C0376,DEL001,2024-10-11,2024-10-20,Delivered,Net 30,487000,127525.0,614525.0,Online
SO-313711,C0222,DEL001,2024-09-24,2024-09-30,Delivered,Net 30,222230,59671.40000000001,281901.4,Dealer Network
SO-420081,C0212,PUN001,2019-09-16,2019-09-26,Delivered,Net 15,1569920,434125.6,2004045.6,Dealer Network
SO-280011,C0303,AHM001,2021-09-17,2021-09-25,Delivered,Net 45,1177330,320569.4,1497899.4,Field Sales
SO-691472,C0105,DEL001,2023-02-08,2023-02-12,Delivered,Net 60,1405750,383935.00000000006,1789685.0,Online
SO-744683,C0192,DEL001,2022-03-30,2022-04-05,Delivered,Net 45,284700,79716.00000000001,364416.0,Field Sales
SO-885893,C0356,DEL001,2019-05-22,2019-05-29,Delivered,Net 45,1335600,369783.0,1705383.0,Field Sales
SO-308506,C0036,KOL001,2020-02-07,2020-02-11,Delivered,Net 60,440010,117841.80000000002,557851.8,Counter Sale
SO-656628,C0185,PUN001,2019-09-09,2019-09-24,Delivered,Advance,2280340,635856.2000000001,2916196.2,Online
SO-535257,C0238,CHN001,2022-07-30,2022-08-08,Delivered,Net 15,931170,247500.60000000003,1178670.6,Online
SO-671076,C0302,AHM001,2020-03-23,2020-03-30,Delivered,Net 15,2741090,763046.2000000001,3504136.2,Online
SO-615047,C0311,DEL001,2023-12-15,2023-12-30,Delivered,Net 45,513150,139917.00000000003,653067.0,Online
SO-713099,C0348,DEL001,2022-08-16,2022-08-26,Delivered,Net 60,564590,157806.2,722396.2,Online
SO-503911,C0402,HYD001,2023-04-10,2023-04-17,Delivered,Net 15,1147090,310531.2,1457621.2,Field Sales
SO-924268,C0179,CHN001,2021-07-07,2021-07-21,Delivered,Net 30,185400,50522.00000000001,235922.0,Counter Sale
SO-922818,C0288,DEL001,2021-06-26,2021-07-06,Delivered,Net 30,281390,77885.20000000001,359275.2,Field Sales
SO-660984,C0152,CHN001,2024-05-13,2024-05-27,Delivered,Net 15,1477750,409555.00000000006,1887305.0,Dealer Network
SO-888301,C0307,AHM001,2021-10-16,2021-10-25,Delivered,Net 15,1459040,404187.2,1863227.2,Dealer Network
SO-562298,C0083,DEL001,2024-03-25,2024-03-31,Delivered,Net 45,2212480,613286.4000000001,2825766.4000000004,Online
SO-662382,C0103,KOL001,2020-05-21,2020-05-29,Delivered,Net 45,4674190,1303664.2000000002,5977854.199999999,Field Sales
SO-951610,C0432,HYD001,2019-09-28,2019-10-04,Delivered,Net 30,883200,242476.00000000003,1125676.0,Online
SO-364665,C0080,CHN001,2019-07-07,2019-07-14,Delivered,Net 45,1955620,540326.6000000001,2495946.6,Online
SO-207722,C0282,KOL001,2024-08-12,2024-08-17,Delivered,Advance,1970830,547364.4000000001,2518194.4,Dealer Network
SO-337168,C0077,DEL001,2024-01-21,2024-01-22,Delivered,Net 60,808310,203185.8,1011495.8,Field Sales
SO-115469,C0253,PUN001,2021-11-10,2021-11-22,Delivered,Net 60,1318300,364414.00000000006,1682714.0,Online
SO-269027,C0054,CHN001,2023-07-21,2023-07-30,Delivered,Net 15,32820,8667.6,41487.6,Online
SO-948549,C0219,PUN001,2020-10-02,2020-10-17,Delivered,Net 60,206030,48915.4,254945.4,Field Sales
SO-508617,C0403,KOL001,2020-08-29,2020-09-11,Delivered,Advance,78010,21266.800000000003,99276.8,Online
SO-715634,C0092,AHM001,2021-04-15,2021-04-25,Delivered,Advance,2932200,810766.0000000001,3742966.0,Dealer Network
SO-580725,C0089,AHM001,2020-07-05,2020-07-06,Delivered,Net 30,3006630,838328.4000000001,3844958.4,Counter Sale
SO-223715,C0073,CHN001,2022-08-05,2022-08-10,Delivered,Advance,408200,113506.0,521706.0,Field Sales
SO-929547,C0313,AHM001,2020-06-26,2020-07-09,Delivered,Net 60,3228490,880408.2000000001,4108898.2,Field Sales
SO-274907,C0130,PUN001,2021-05-22,2021-05-25,Delivered,Net 45,3036620,846821.6000000001,3883441.6,Online
SO-662136,C0008,HYD001,2019-10-02,2019-10-12,Delivered,Net 60,1590750,444945.00000000006,2035695.0,Dealer Network
SO-996975,C0329,PUN001,2022-06-20,2022-06-25,Delivered,Net 45,2589310,708070.8,3297380.8,Dealer Network
SO-785507,C0319,KOL001,2023-04-19,2023-04-28,Delivered,Net 30,502250,131575.0,633825.0,Online
SO-633000,C0374,PUN001,2022-03-24,2022-04-04,Delivered,Net 30,2243350,628138.0000000001,2871488.0,Dealer Network
SO-443290,C0156,CHN001,2023-08-26,2023-08-31,Delivered,Net 15,781820,210027.60000000003,991847.6,Counter Sale
SO-264274,C0348,DEL001,2024-01-23,2024-01-25,Delivered,Net 60,1189100,331558.00000000006,1520658.0,Field Sales
SO-281913,C0093,CHN001,2020-08-20,2020-08-28,Delivered,Advance,493450,131646.0,625096.0,Dealer Network
SO-660281,C0435,CHN001,2022-11-06,2022-11-08,Delivered,Net 45,1026410,279848.80000000005,1306258.8,Dealer Network
SO-666061,C0420,CHN001,2019-05-14,2019-05-24,Delivered,Net 30,1863000,494550.00000000006,2357550.0,Counter Sale
SO-522254,C0332,HYD001,2019-04-08,2019-04-17,Delivered,Net 45,141060,38800.8,179860.8,Field Sales
SO-901087,C0245,CHN001,2020-06-24,2020-07-02,Delivered,Advance,1602330,437944.4,2040274.4,Counter Sale
SO-796269,C0120,HYD001,2024-08-13,2024-08-18,Delivered,Net 30,511680,139807.4,651487.4,Dealer Network
SO-126640,C0333,HYD001,2023-05-10,2023-05-21,Delivered,Net 15,238000,66640.0,304640.0,Online
SO-613301,C0132,PUN001,2022-01-23,2022-01-28,Delivered,Net 30,7850,1413.0,9263.0,Dealer Network
SO-465258,C0154,DEL001,2019-09-17,2019-10-01,Delivered,Net 15,2857650,796267.0000000001,3653917.0,Field Sales
SO-359981,C0274,CHN001,2024-06-05,2024-06-14,Delivered,Net 60,496570,136942.60000000003,633512.6,Counter Sale
SO-971267,C0013,AHM001,2021-07-29,2021-08-03,Delivered,Advance,441450,120671.0,562121.0,Counter Sale
SO-396272,C0399,CHN001,2024-09-02,2024-09-11,Delivered,Advance,256850,71918.0,328768.0,Online
SO-471481,C0188,PUN001,2024-09-14,2024-09-23,Delivered,Net 30,510930,139567.4,650497.4,Online
SO-332822,C0011,KOL001,2023-12-11,2023-12-17,Delivered,Net 60,345350,89693.0,435043.0,Online
SO-545480,C0320,DEL001,2021-01-20,2021-02-04,Delivered,Net 60,1778750,492915.00000000006,2271665.0,Counter Sale
SO-386973,C0427,HYD001,2021-11-15,2021-11-19,Delivered,Net 60,1097680,284352.4,1382032.4,Field Sales
SO-310634,C0293,PUN001,2023-12-03,2023-12-11,Delivered,Net 30,1375050,373569.00000000006,1748619.0,Dealer Network
SO-758455,C0278,AHM001,2019-03-23,2019-04-03,Cancelled,Net 45,2331050,651389.0000000001,2982439.0,Online
SO-864998,C0244,KOL001,2021-09-29,2021-10-11,Delivered,Net 60,1183330,302609.4,1485939.4,Online
SO-898229,C0243,DEL001,2023-05-12,2023-05-17,Delivered,Net 60,832330,226019.4,1058349.4,Field Sales
SO-260912,C0011,KOL001,2023-07-29,2023-08-01,Delivered,Net 60,3254810,908780.8,4163590.8,Online
SO-313679,C0323,AHM001,2021-07-25,2021-08-07,Delivered,Advance,411310,114950.80000000002,526260.8,Online
SO-428178,C0236,KOL001,2024-10-25,2024-11-02,Delivered,Net 15,1434560,379160.8000000001,1813720.8,Field Sales
SO-991394,C0308,DEL001,2024-01-27,2024-02-09,Delivered,Net 60,1763920,492125.6,2256045.6,Counter Sale
SO-525876,C0025,PUN001,2021-12-08,2021-12-16,Delivered,Net 45,189750,48855.00000000001,238605.0,Dealer Network
SO-662429,C0458,AHM001,2021-04-26,2021-05-05,Delivered,Advance,127260,35226.8,162486.8,Field Sales
SO-805134,C0445,KOL001,2022-06-28,2022-07-04,Delivered,Net 60,22900,4122.0,27022.0,Field Sales
SO-385991,C0159,CHN001,2024-10-14,2024-10-23,Delivered,Net 45,478000,128760.0,606760.0,Dealer Network
SO-832555,C0498,KOL001,2020-01-22,2020-01-27,Delivered,Net 30,72560,13060.8,85620.8,Dealer Network
SO-977297,C0085,CHN001,2024-08-26,2024-09-06,Delivered,Net 45,586600,152473.00000000003,739073.0,Field Sales
SO-912384,C0012,CHN001,2021-02-20,2021-02-21,Delivered,Advance,341240,81703.2,422943.2,Online
SO-440429,C0287,CHN001,2024-10-07,2024-10-08,Delivered,Net 60,2123240,593603.2000000001,2716843.2,Online
SO-175664,C0347,DEL001,2024-09-20,2024-09-27,Delivered,Net 45,414690,115314.2,530004.2,Online
SO-287535,C0453,CHN001,2019-09-09,2019-09-19,Delivered,Net 30,1139780,316070.4,1455850.4,Online
SO-112687,C0039,HYD001,2019-09-20,2019-10-05,Delivered,Net 30,1745470,485549.6000000001,2231019.6,Counter Sale
SO-976821,C0225,DEL001,2023-06-23,2023-06-29,Delivered,Advance,175100,49028.00000000001,224128.0,Online
SO-221983,C0177,PUN001,2023-02-15,2023-02-28,Delivered,Net 45,238420,59815.600000000006,298235.6,Online
SO-479001,C0044,KOL001,2022-03-01,2022-03-07,Delivered,Advance,90650,25382.000000000004,116032.0,Online
SO-112795,C0165,DEL001,2023-11-06,2023-11-13,Delivered,Net 60,1922150,513897.00000000006,2436047.0,Field Sales
SO-868637,C0177,PUN001,2024-08-09,2024-08-20,Delivered,Net 45,1420850,393793.00000000006,1814643.0,Counter Sale
SO-919748,C0424,AHM001,2021-09-26,2021-10-02,Delivered,Net 45,2297670,634010.6000000001,2931680.6,Counter Sale
SO-366043,C0212,PUN001,2023-05-23,2023-06-07,Delivered,Net 15,96450,26426.000000000004,122876.0,Field Sales
SO-405168,C0360,AHM001,2019-05-27,2019-06-03,Delivered,Net 45,27550,4959.0,32509.0,Dealer Network
SO-961030,C0417,KOL001,2022-08-09,2022-08-22,Cancelled,Advance,6720,1209.6,7929.6,Field Sales
SO-319429,C0292,AHM001,2019-02-16,2019-02-21,Delivered,Net 15,56800,14154.0,70954.0,Dealer Network
SO-682458,C0499,PUN001,2022-01-10,2022-01-12,Delivered,Advance,4671900,1308132.0000000002,5980032.0,Field Sales
SO-823390,C0500,KOL001,2020-08-05,2020-08-15,Delivered,Net 30,4327000,1206710.0000000002,5533710.0,Dealer Network
SO-774880,C0175,KOL001,2022-01-31,2022-02-05,Delivered,Advance,3664130,1018903.4,4683033.4,Dealer Network
SO-961084,C0289,HYD001,2024-10-29,2024-11-08,Delivered,Net 15,1040350,289433.00000000006,1329783.0,Online
SO-911530,C0253,PUN001,2024-11-12,2024-11-27,Delivered,Net 60,427100,116298.0,543398.0,Counter Sale
SO-447807,C0139,AHM001,2019-05-24,2019-05-27,Delivered,Net 15,1347690,376849.20000000007,1724539.2,Counter Sale
SO-929032,C0113,CHN001,2021-07-26,2021-07-29,Delivered,Advance,2785140,773435.2000000002,3558575.2,Dealer Network
SO-722115,C0343,PUN001,2019-06-07,2019-06-11,Delivered,Advance,9800,2254.0,12054.0,Dealer Network
SO-475454,C0329,PUN001,2023-10-05,2023-10-11,Delivered,Net 45,1673350,462758.0,2136108.0,Online
SO-989987,C0325,KOL001,2024-01-14,2024-01-19,Delivered,Net 30,431930,119102.4,551032.4,Counter Sale
SO-174181,C0307,AHM001,2019-09-25,2019-10-01,Delivered,Net 15,879240,246043.20000000004,1125283.2,Field Sales
SO-876681,C0034,PUN001,2024-02-15,2024-02-16,Delivered,Net 15,2704360,755239.8,3459599.8,Dealer Network
SO-250239,C0352,KOL001,2021-02-22,2021-03-06,Delivered,Net 45,1712330,474094.4,2186424.4,Field Sales
SO-156473,C0023,CHN001,2023-07-03,2023-07-08,Delivered,Net 15,1882990,524158.20000000007,2407148.2,Counter Sale
SO-165966,C0406,PUN001,2023-06-29,2023-07-01,Delivered,Advance,4029910,1115463.8,5145373.8,Field Sales
SO-632651,C0499,PUN001,2023-05-02,2023-05-15,Delivered,Advance,552000,154560.00000000003,706560.0,Dealer Network
SO-145572,C0426,KOL001,2019-03-06,2019-03-08,Delivered,Net 45,3757790,1046152.2000000002,4803942.2,Field Sales
SO-583466,C0450,KOL001,2021-06-11,2021-06-26,Delivered,Advance,3187370,884801.6000000001,4072171.6,Online
SO-385657,C0043,CHN001,2019-05-09,2019-05-15,Delivered,Net 30,1799990,482898.20000000007,2282888.2,Counter Sale
SO-293466,C0498,KOL001,2019-05-17,2019-05-31,Delivered,Net 30,872700,223386.0,1096086.0,Online
SO-433884,C0326,KOL001,2023-09-03,2023-09-06,Cancelled,Advance,116550,32634.000000000004,149184.0,Dealer Network
SO-513090,C0476,DEL001,2023-06-20,2023-07-04,Delivered,Net 60,3098330,866534.4000000001,3964864.4,Field Sales
SO-998902,C0420,CHN001,2019-01-10,2019-01-11,Delivered,Net 30,784330,216944.4,1001274.4,Field Sales
SO-138033,C0201,CHN001,2023-11-07,2023-11-22,Delivered,Net 15,1398050,385479.00000000006,1783529.0,Online
SO-249590,C0116,DEL001,2021-05-27,2021-05-31,Delivered,Net 45,2419020,673423.6000000001,3092443.6,Field Sales
SO-111967,C0019,KOL001,2024-12-10,2024-12-22,Delivered,Net 15,2586470,719394.6000000001,3305864.6,Online
SO-290939,C0167,HYD001,2021-06-16,2021-06-24,Delivered,Net 30,19750,3555.0,23305.0,Dealer Network
SO-110825,C0252,CHN001,2020-01-22,2020-01-27,Delivered,Net 45,24650,4437.0,29087.0,Online
SO-674851,C0229,HYD001,2021-08-28,2021-09-12,Delivered,Net 45,1346140,360120.20000000007,1706260.2,Field Sales
SO-106864,C0460,DEL001,2023-07-12,2023-07-19,Delivered,Net 60,19750,3555.0,23305.0,Online
SO-150478,C0205,CHN001,2019-03-24,2019-04-07,Delivered,Net 30,2083360,582664.8,2666024.8,Dealer Network
SO-742567,C0210,PUN001,2019-10-24,2019-11-08,Delivered,Net 45,2699850,750618.0,3450468.0,Online
SO-255886,C0116,DEL001,2023-10-20,2023-11-04,Delivered,Net 45,1645850,450378.00000000006,2096228.0,Online
SO-322610,C0296,KOL001,2022-07-21,2022-08-01,Delivered,Net 60,1372180,383807.4000000001,1755987.4,Online
SO-212096,C0128,AHM001,2019-06-12,2019-06-22,Delivered,Net 60,738360,202704.8,941064.8,Counter Sale
SO-487843,C0237,HYD001,2020-12-01,2020-12-12,Delivered,Advance,875750,245210.00000000003,1120960.0,Dealer Network
SO-152829,C0448,KOL001,2019-11-04,2019-11-15,Delivered,Net 45,1007050,281974.0,1289024.0,Dealer Network
SO-471888,C0060,HYD001,2023-05-14,2023-05-24,Delivered,Net 60,1645630,458353.4000000001,2103983.4,Field Sales
SO-472583,C0023,CHN001,2020-01-13,2020-01-20,Delivered,Net 15,1383500,387380.00000000006,1770880.0,Field Sales
SO-450573,C0482,KOL001,2020-06-11,2020-06-15,Delivered,Net 60,1967680,539742.4000000001,2507422.4,Field Sales
SO-671612,C0106,PUN001,2022-10-08,2022-10-11,Delivered,Advance,1023760,268286.80000000005,1292046.8,Dealer Network
SO-985553,C0465,CHN001,2023-09-26,2023-09-28,Delivered,Net 30,853990,232678.2,1086668.2,Counter Sale
SO-355322,C0379,CHN001,2023-07-04,2023-07-14,Delivered,Advance,2287340,634146.2000000001,2921486.2,Field Sales
SO-617219,C0422,HYD001,2023-06-04,2023-06-14,Delivered,Net 60,289120,60491.600000000006,349611.6,Counter Sale
SO-930299,C0298,CHN001,2019-03-18,2019-03-29,Delivered,Advance,1346900,371402.00000000006,1718302.0,Field Sales
SO-427409,C0054,CHN001,2021-12-21,2021-12-27,Delivered,Net 15,227040,62947.2,289987.2,Counter Sale
SO-699541,C0446,HYD001,2022-07-31,2022-08-13,Delivered,Advance,585650,156497.00000000003,742147.0,Counter Sale
SO-356900,C0486,PUN001,2024-02-05,2024-02-17,Delivered,Advance,3210650,896247.0000000001,4106897.0,Online
SO-902736,C0435,CHN001,2020-10-21,2020-11-01,Delivered,Net 45,629420,173410.6,802830.6,Field Sales
SO-503726,C0324,CHN001,2020-05-13,2020-05-19,Delivered,Net 45,139200,25056.0,164256.0,Online
SO-406929,C0278,AHM001,2021-11-06,2021-11-11,Delivered,Net 45,909350,206343.00000000003,1115693.0,Counter Sale
SO-308841,C0155,KOL001,2023-12-04,2023-12-05,Delivered,Net 30,144200,40376.00000000001,184576.0,Field Sales
SO-457271,C0274,CHN001,2024-01-26,2024-02-09,Delivered,Net 60,676600,166808.00000000003,843408.0,Field Sales
SO-471630,C0332,HYD001,2024-02-12,2024-02-13,Delivered,Net 45,385210,107327.8,492537.8,Dealer Network
SO-237956,C0157,PUN001,2022-09-13,2022-09-23,Delivered,Advance,1002000,280560.0,1282560.0,Online
SO-503274,C0379,CHN001,2024-11-21,2024-11-30,Delivered,Advance,991880,274483.4,1266363.4,Counter Sale
SO-152163,C0016,DEL001,2020-10-08,2020-10-09,Cancelled,Net 45,13950,2511.0,16461.0,Counter Sale
SO-229787,C0104,KOL001,2020-07-22,2020-07-29,Delivered,Net 60,567240,142668.2,709908.2,Online
SO-344799,C0097,PUN001,2022-02-20,2022-03-01,Delivered,Net 15,371900,100992.0,472892.0,Field Sales
SO-300007,C0300,DEL001,2023-02-19,2023-02-28,Delivered,Net 15,2922400,799912.0000000001,3722312.0,Counter Sale
SO-343756,C0351,CHN001,2023-01-07,2023-01-18,Delivered,Advance,833000,214570.00000000003,1047570.0,Counter Sale
SO-477431,C0115,KOL001,2024-06-29,2024-07-02,Delivered,Net 30,400080,111814.4,511894.4,Counter Sale
SO-140323,C0378,DEL001,2020-03-18,2020-03-27,Cancelled,Advance,2347850,635803.0000000001,2983653.0,Field Sales
SO-796000,C0290,AHM001,2019-04-06,2019-04-13,Delivered,Advance,119600,33488.0,153088.0,Online
SO-421195,C0059,HYD001,2023-10-31,2023-11-06,Delivered,Net 30,1040,187.2,1227.2,Online
