payment_uid,payment_id,invoice_id,payment_date,payment_amount,payment_method,invoice_id_ambiguous
PAYUID-010882,PAY-951430,INV-236575,2020-02-11,1925419.4,Credit Card,False
PAYUID-010883,PAY-926834,INV-660523,2019-08-28,472960.0,Cheque,False
PAYUID-010884,PAY-554864,INV-996597,2024-02-06,256147.4,UPI,False
PAYUID-010885,PAY-649464,INV-810021,2024-10-01,635203.98,UPI,False
PAYUID-010886,PAY-758332,INV-810021,2024-10-25,453625.02,Cash,False
PAYUID-010887,PAY-915299,INV-133947,2023-11-23,2114.21,UPI,False
PAYUID-010888,PAY-633822,INV-133947,2023-12-17,4116.19,Credit Card,False
PAYUID-010889,PAY-822011,INV-511069,2021-02-05,4315456.0,UPI,True
PAYUID-010890,PAY-208558,INV-813229,2019-08-25,2821772.0,Bank Transfer,False
PAYUID-010891,PAY-382513,INV-171333,2023-01-24,1172108.8,UPI,False
PAYUID-010892,PAY-100578,INV-882363,2023-05-24,1150733.0,Bank Transfer,False
PAYUID-010893,PAY-539889,INV-499627,2024-11-05,2715770.0,Cash,False
PAYUID-010894,PAY-864533,INV-956195,2025-02-15,612571.75,Bank Transfer,False
PAYUID-010895,PAY-853390,INV-983998,2022-02-15,4109405.06,UPI,False
PAYUID-010896,PAY-711689,INV-983998,2022-01-02,700398.74,Credit Card,False
PAYUID-010897,PAY-517566,INV-808652,2021-10-11,130912.24,Bank Transfer,False
PAYUID-010898,PAY-390899,INV-231533,2021-05-18,331693.8,Bank Transfer,False
PAYUID-010899,PAY-302025,INV-861145,2020-06-15,864676.4,Cheque,False
PAYUID-010900,PAY-270227,INV-571537,2020-12-03,3729328.0,Cash,False
PAYUID-010901,PAY-204705,INV-705391,2024-11-20,1305380.6,Cheque,False
PAYUID-010902,PAY-610315,INV-593955,2019-10-20,139004.0,UPI,False
PAYUID-010903,PAY-979975,INV-691834,2022-12-03,27966.0,Bank Transfer,False
PAYUID-010904,PAY-289375,INV-401691,2024-03-09,1294718.4,Credit Card,False
PAYUID-010905,PAY-146634,INV-464520,2021-05-08,161394.19,Credit Card,False
PAYUID-010906,PAY-520333,INV-464520,2021-04-13,647538.73,Bank Transfer,False
PAYUID-010907,PAY-568007,INV-464520,2021-05-07,9637.08,Cheque,False
PAYUID-010908,PAY-714335,INV-402363,2021-08-29,4814.4,Credit Card,False
PAYUID-010909,PAY-389270,INV-209988,2021-08-15,3842977.2,Credit Card,False
PAYUID-010910,PAY-276245,INV-705653,2019-07-15,1646208.0,Bank Transfer,False
PAYUID-010911,PAY-283195,INV-350050,2019-07-26,40852.23,Cheque,False
PAYUID-010912,PAY-587455,INV-350050,2019-08-29,690603.77,UPI,False
PAYUID-010913,PAY-450315,INV-737391,2025-01-06,2309366.0,Bank Transfer,False
PAYUID-010914,PAY-707999,INV-954220,2024-12-31,1156184.0,UPI,False
PAYUID-010915,PAY-736912,INV-964228,2024-12-16,1089967.0,UPI,False
PAYUID-010916,PAY-797868,INV-607415,2019-02-17,171089.6,Cash,False
PAYUID-010917,PAY-528576,INV-768438,2020-01-22,1849408.0,Credit Card,False
PAYUID-010918,PAY-935193,INV-580209,2023-03-24,1042486.2,Cash,False
PAYUID-010919,PAY-543371,INV-887071,2022-06-11,19178.32,Cash,False
PAYUID-010920,PAY-159319,INV-211697,2021-05-13,134424.4,UPI,False
PAYUID-010921,PAY-465504,INV-708578,2021-10-06,3106403.0,Cheque,False
PAYUID-010922,PAY-968581,INV-811660,2022-03-05,953374.0,Bank Transfer,False
PAYUID-010923,PAY-231482,INV-136869,2022-09-22,1723606.0,Bank Transfer,False
PAYUID-010924,PAY-647709,INV-608019,2020-07-03,3221636.8,Credit Card,False
PAYUID-010925,PAY-666457,INV-228385,2022-01-27,551115.99,Cash,False
PAYUID-010926,PAY-515315,INV-232225,2021-11-27,2161393.0,Cash,False
PAYUID-010927,PAY-259269,INV-331079,2023-08-27,5252720.0,UPI,False
PAYUID-010928,PAY-432212,INV-530277,2021-10-01,5212205.6,Cheque,False
PAYUID-010929,PAY-914098,INV-527075,2020-05-20,1182564.0,Cash,False
PAYUID-010930,PAY-170173,INV-372840,2020-03-30,537331.6,UPI,False
PAYUID-010931,PAY-457919,INV-973885,2024-10-19,2380233.03,Cheque,False
PAYUID-010932,PAY-492618,INV-973885,2024-09-17,658013.57,Cheque,False
PAYUID-010933,PAY-710901,INV-128113,2021-11-16,43821.93,Cash,False
PAYUID-010934,PAY-274097,INV-209378,2024-06-14,17606.79,Cheque,False
PAYUID-010935,PAY-436280,INV-209378,2024-05-25,20058.81,Bank Transfer,False
PAYUID-010936,PAY-584113,INV-605405,2020-04-30,2041489.11,Cash,False
PAYUID-010937,PAY-968283,INV-857992,2019-04-06,1878474.0,Bank Transfer,False
PAYUID-010938,PAY-604236,INV-874755,2022-03-16,888558.8,Cash,False
PAYUID-010939,PAY-244981,INV-898596,2022-01-06,1132929.6,Bank Transfer,False
PAYUID-010940,PAY-232075,INV-338682,2024-10-16,5077568.4,UPI,False
PAYUID-010941,PAY-318411,INV-439538,2024-05-06,6353.04,Cash,False
PAYUID-010942,PAY-823233,INV-439538,2024-04-29,587968.96,Bank Transfer,False
PAYUID-010943,PAY-238471,INV-513887,2021-07-23,18585.0,UPI,False
PAYUID-010944,PAY-205293,INV-270734,2022-03-29,367744.0,Cheque,False
PAYUID-010945,PAY-509262,INV-362642,2020-10-02,667078.74,Credit Card,False
PAYUID-010946,PAY-843695,INV-362642,2020-08-10,274646.06,Cash,False
PAYUID-010947,PAY-506719,INV-266389,2023-11-04,687899.09,Cheque,False
PAYUID-010948,PAY-324865,INV-266389,2023-12-01,39736.66,Credit Card,False
PAYUID-010949,PAY-227765,INV-266389,2023-11-18,307540.26,Credit Card,False
PAYUID-010950,PAY-346765,INV-802174,2022-10-27,3007254.6,Bank Transfer,False
PAYUID-010951,PAY-108555,INV-924615,2023-08-14,759136.0,Bank Transfer,False
PAYUID-010952,PAY-975716,INV-262356,2019-04-04,1605854.0,Cash,False
PAYUID-010953,PAY-853423,INV-279122,2022-10-03,330604.6,Credit Card,False
PAYUID-010954,PAY-896015,INV-845821,2019-06-13,1258046.4,Bank Transfer,False
PAYUID-010955,PAY-259269,INV-930523,2022-03-24,2693120.0,Cash,False
PAYUID-010956,PAY-962456,INV-562745,2024-03-10,270700.56,UPI,False
PAYUID-010957,PAY-556207,INV-399795,2021-05-17,330589.18,Cash,False
PAYUID-010958,PAY-974484,INV-617090,2022-03-02,4760148.4,Cash,False
PAYUID-010959,PAY-890621,INV-873666,2024-05-27,3292590.2,UPI,False
PAYUID-010960,PAY-682167,INV-129054,2020-09-14,600477.8,Cash,False
PAYUID-010961,PAY-217845,INV-404654,2024-03-10,2444418.8,Cheque,False
PAYUID-010962,PAY-143984,INV-745784,2022-12-07,129831.31,UPI,False
PAYUID-010963,PAY-144401,INV-173857,2023-02-17,23746.27,Cash,False
PAYUID-010964,PAY-558475,INV-406101,2021-01-06,689945.6,UPI,False
PAYUID-010965,PAY-620136,INV-940801,2021-12-08,2055753.0,Bank Transfer,False
PAYUID-010966,PAY-833361,INV-202469,2020-09-19,1400108.65,Cash,False
PAYUID-010967,PAY-500915,INV-156816,2020-09-22,247296.0,Cash,False
PAYUID-010968,PAY-527796,INV-826750,2020-02-12,2289149.0,Cheque,False
PAYUID-010969,PAY-172234,INV-901749,2023-12-14,1356312.6,Cash,False
PAYUID-010970,PAY-964816,INV-880311,2025-02-07,379803.45,Bank Transfer,False
PAYUID-010971,PAY-865779,INV-834853,2024-11-14,2205715.8,Credit Card,False
PAYUID-010972,PAY-541736,INV-859996,2019-10-26,65360.2,Cheque,False
PAYUID-010973,PAY-561887,INV-226260,2019-12-02,508227.2,UPI,False
PAYUID-010974,PAY-745950,INV-735086,2019-09-25,3494745.0,UPI,False
PAYUID-010975,PAY-552101,INV-776618,2024-06-28,14595.9,Cash,False
PAYUID-010976,PAY-562806,INV-776618,2024-07-18,2525.15,Cash,False
PAYUID-010977,PAY-495499,INV-776618,2024-07-23,36.15,UPI,False
PAYUID-010978,PAY-891411,INV-695668,2020-10-26,478440.97,Cheque,False
PAYUID-010979,PAY-609669,INV-962263,2023-05-27,768018.0,Cheque,False
PAYUID-010980,PAY-343109,INV-979315,2022-06-07,139467.58,Cheque,False
PAYUID-010981,PAY-515063,INV-990269,2020-08-20,3169255.0,Credit Card,False
PAYUID-010982,PAY-215054,INV-765079,2020-11-28,1010461.43,Credit Card,False
PAYUID-010983,PAY-317717,INV-118044,2020-12-16,323455.6,Cash,False
PAYUID-010984,PAY-346419,INV-695871,2025-01-29,545274.95,UPI,False
PAYUID-010985,PAY-758652,INV-890828,2020-05-14,597085.4,Cheque,False
PAYUID-010986,PAY-184520,INV-180868,2024-07-26,1456217.75,Cash,False
PAYUID-010987,PAY-993661,INV-481551,2021-08-17,355325.85,UPI,False
PAYUID-010988,PAY-750277,INV-349176,2023-09-08,872856.8,Cash,False
PAYUID-010989,PAY-846081,INV-688887,2023-11-26,2497530.6,Cheque,False
PAYUID-010990,PAY-499675,INV-585773,2019-09-19,2180192.69,Cash,False
PAYUID-010991,PAY-647908,INV-585773,2019-08-26,1356651.47,Credit Card,False
PAYUID-010992,PAY-345214,INV-585773,2019-08-16,1259839.64,Credit Card,False
PAYUID-010993,PAY-571873,INV-916349,2020-02-21,229398.73,Credit Card,False
PAYUID-010994,PAY-302371,INV-928456,2019-12-01,136770.79,Bank Transfer,False
PAYUID-010995,PAY-658709,INV-928456,2019-10-22,144445.21,Credit Card,False
PAYUID-010996,PAY-903615,INV-776695,2019-02-12,1018426.0,UPI,False
PAYUID-010997,PAY-776409,INV-926380,2022-02-24,450363.24,UPI,False
PAYUID-010998,PAY-924171,INV-926380,2022-03-10,366738.36,UPI,False
PAYUID-010999,PAY-362419,INV-455507,2021-11-04,1510319.0,Cheque,False
PAYUID-011000,PAY-853148,INV-382305,2021-12-09,28081.0,Cheque,False
PAYUID-011001,PAY-511824,INV-233286,2025-01-08,968811.0,Credit Card,False
PAYUID-011002,PAY-743125,INV-323857,2025-01-30,1659579.6,Bank Transfer,False
PAYUID-011003,PAY-725223,INV-688419,2022-12-23,196132.7,UPI,False
PAYUID-011004,PAY-335891,INV-688419,2022-12-12,70677.1,Cash,False
PAYUID-011005,PAY-744691,INV-864207,2019-05-25,1231936.0,Credit Card,False
PAYUID-011006,PAY-972527,INV-209619,2023-03-22,330807.0,Cheque,False
PAYUID-011007,PAY-581942,INV-696281,2022-07-14,1415372.11,Credit Card,False
PAYUID-011008,PAY-751549,INV-716322,2025-01-24,43264.0,Bank Transfer,False
PAYUID-011009,PAY-280306,INV-215125,2024-01-14,246144.0,Cash,False
PAYUID-011010,PAY-956839,INV-690220,2024-04-18,505816.18,Credit Card,False
PAYUID-011011,PAY-300949,INV-690220,2024-03-30,447730.42,Cash,False
PAYUID-011012,PAY-872158,INV-608106,2019-11-06,1308146.43,Cash,False
PAYUID-011013,PAY-402116,INV-977442,2019-10-19,27244.15,Cash,False
PAYUID-011014,PAY-994604,INV-977442,2019-10-31,668009.65,Credit Card,False
PAYUID-011015,PAY-154897,INV-977442,2019-10-30,1231364.2,Cheque,False
PAYUID-011016,PAY-742779,INV-166001,2022-11-19,5181639.4,Cheque,False
PAYUID-011017,PAY-220146,INV-214374,2022-09-16,886460.0,Cash,False
PAYUID-011018,PAY-775822,INV-435088,2023-03-13,1166852.8,Credit Card,False
PAYUID-011019,PAY-454029,INV-386779,2020-12-08,247744.0,Credit Card,False
PAYUID-011020,PAY-351414,INV-748050,2021-01-19,2454.4,Credit Card,False
PAYUID-011021,PAY-281188,INV-700167,2022-11-04,672385.2,Bank Transfer,False
PAYUID-011022,PAY-454983,INV-632744,2020-08-11,118274.89,Cheque,False
PAYUID-011023,PAY-591118,INV-149593,2023-08-12,2228967.4,Cash,False
PAYUID-011024,PAY-804662,INV-488393,2020-08-11,317660.0,Cash,False
PAYUID-011025,PAY-388533,INV-346592,2023-04-08,37752.51,Credit Card,False
PAYUID-011026,PAY-370489,INV-346592,2023-03-21,221264.07,Cash,False
PAYUID-011027,PAY-653027,INV-346592,2023-04-06,188873.81,Credit Card,False
PAYUID-011028,PAY-850418,INV-873782,2023-12-24,1622102.0,Credit Card,False
PAYUID-011029,PAY-722590,INV-582735,2024-06-05,84052.11,Cheque,False
PAYUID-011030,PAY-999326,INV-582735,2024-06-08,2043718.89,Cheque,False
PAYUID-011031,PAY-856309,INV-682548,2024-05-13,1555407.2,Cheque,False
PAYUID-011032,PAY-389430,INV-759589,2019-07-18,2119308.8,Cash,False
PAYUID-011033,PAY-765635,INV-571217,2019-06-16,115091.05,Cheque,False
PAYUID-011034,PAY-927224,INV-326237,2022-04-13,988623.0,Credit Card,False
PAYUID-011035,PAY-942068,INV-830776,2020-11-02,2267145.0,Cash,False
PAYUID-011036,PAY-628862,INV-929774,2024-10-31,2017874.4,UPI,False
PAYUID-011037,PAY-150149,INV-380199,2019-12-18,672994.6,Cash,False
PAYUID-011038,PAY-780122,INV-567592,2023-03-24,822517.82,UPI,False
PAYUID-011039,PAY-274951,INV-451157,2020-09-23,1877705.6,Cheque,False
PAYUID-011040,PAY-495147,INV-823518,2024-05-23,311328.0,Credit Card,False
PAYUID-011041,PAY-337474,INV-908591,2022-09-02,1238845.49,Credit Card,False
PAYUID-011042,PAY-815326,INV-908591,2022-10-03,2175296.51,Bank Transfer,False
PAYUID-011043,PAY-115515,INV-891221,2022-03-25,323197.55,Cash,False
PAYUID-011044,PAY-205223,INV-891221,2022-03-26,985855.08,Credit Card,False
PAYUID-011045,PAY-258289,INV-891221,2022-04-29,367802.77,Cheque,False
PAYUID-011046,PAY-937909,INV-983788,2019-03-02,440742.0,UPI,False
PAYUID-011047,PAY-976129,INV-110440,2023-09-11,22540.46,Bank Transfer,False
PAYUID-011048,PAY-860571,INV-110440,2023-09-27,3512937.54,Cheque,False
PAYUID-011049,PAY-447272,INV-236758,2020-09-04,230784.0,Cheque,False
PAYUID-011050,PAY-620868,INV-656886,2024-06-24,687480.0,Bank Transfer,False
PAYUID-011051,PAY-487647,INV-182926,2019-02-24,4004152.0,Bank Transfer,False
PAYUID-011052,PAY-676501,INV-764491,2023-06-04,567453.6,Bank Transfer,True
PAYUID-011053,PAY-695453,INV-196215,2019-03-29,1387648.0,Bank Transfer,False
PAYUID-011054,PAY-974322,INV-470562,2020-08-14,574746.0,Cash,False
PAYUID-011055,PAY-421209,INV-948483,2020-04-14,2658711.0,Credit Card,False
PAYUID-011056,PAY-740580,INV-902126,2020-08-06,1022988.96,Credit Card,False
PAYUID-011057,PAY-131081,INV-902126,2020-08-16,835792.64,Cheque,False
PAYUID-011058,PAY-810777,INV-307731,2020-11-06,1170587.0,UPI,False
PAYUID-011059,PAY-682611,INV-317450,2020-06-16,18448.64,Cheque,False
PAYUID-011060,PAY-465764,INV-317450,2020-06-17,24559.36,UPI,False
PAYUID-011061,PAY-579583,INV-853043,2020-06-24,1650015.78,Cash,False
PAYUID-011062,PAY-949408,INV-901717,2020-03-12,376320.0,Bank Transfer,False
PAYUID-011063,PAY-826978,INV-992791,2020-08-08,348641.0,Cash,False
PAYUID-011064,PAY-267746,INV-754622,2023-04-29,2024985.6,Bank Transfer,False
PAYUID-011065,PAY-387643,INV-321118,2020-03-02,1748165.2,Cheque,False
PAYUID-011066,PAY-147809,INV-780791,2024-11-05,1146334.0,UPI,False
PAYUID-011067,PAY-752009,INV-438082,2020-01-23,818729.94,Cash,False
PAYUID-011068,PAY-106524,INV-422138,2021-11-08,1612097.8,UPI,False
PAYUID-011069,PAY-810752,INV-701948,2024-06-19,2399679.2,Cash,False
PAYUID-011070,PAY-406202,INV-566318,2021-04-23,3864467.6,UPI,False
PAYUID-011071,PAY-894179,INV-981268,2024-07-22,874145.2,Credit Card,False
PAYUID-011072,PAY-494351,INV-125993,2023-09-01,147739.16,Cheque,False
PAYUID-011073,PAY-490171,INV-100723,2020-09-14,5283641.8,Credit Card,False
PAYUID-011074,PAY-586891,INV-193429,2021-01-14,2205278.2,Credit Card,False
PAYUID-011075,PAY-731492,INV-738482,2020-04-14,1614305.6,Credit Card,False
PAYUID-011076,PAY-161633,INV-229424,2022-09-04,742344.2,Bank Transfer,False
PAYUID-011077,PAY-627211,INV-231893,2023-01-17,270550.0,Cheque,False
PAYUID-011078,PAY-169648,INV-944778,2024-12-08,669671.0,Bank Transfer,False
PAYUID-011079,PAY-269970,INV-652005,2022-01-11,2376977.6,Cash,False
PAYUID-011080,PAY-563191,INV-313231,2021-01-23,1108800.0,Credit Card,False
PAYUID-011081,PAY-453002,INV-902727,2020-08-14,1136776.33,Cash,False
PAYUID-011082,PAY-153873,INV-986540,2024-11-22,2570593.2,UPI,False
PAYUID-011083,PAY-136054,INV-844237,2019-04-23,380866.09,UPI,False
PAYUID-011084,PAY-913194,INV-844237,2019-04-21,5411.91,Cash,False
PAYUID-011085,PAY-167188,INV-224341,2024-10-16,2259095.39,Cash,False
PAYUID-011086,PAY-905733,INV-224341,2024-11-29,893621.41,Credit Card,False
PAYUID-011087,PAY-127061,INV-448717,2023-06-22,1073666.0,UPI,False
PAYUID-011088,PAY-391230,INV-768503,2022-03-12,14443.2,Cash,False
PAYUID-011089,PAY-677529,INV-630681,2024-12-09,54332.83,Bank Transfer,False
PAYUID-011090,PAY-501344,INV-169598,2023-12-28,211830.8,Cheque,False
PAYUID-011091,PAY-454307,INV-741778,2020-08-29,1605342.2,Cheque,False
PAYUID-011092,PAY-484329,INV-942094,2023-06-28,612046.99,Cheque,False
PAYUID-011093,PAY-669595,INV-942094,2023-06-10,1117957.44,Cash,False
PAYUID-011094,PAY-427518,INV-942094,2023-07-22,1739268.97,Cheque,False
PAYUID-011095,PAY-387727,INV-520593,2021-07-31,2883395.4,Credit Card,False
PAYUID-011096,PAY-681356,INV-516415,2019-03-26,263423.41,Credit Card,False
PAYUID-011097,PAY-413478,INV-231371,2023-10-22,3040273.0,Cash,False
PAYUID-011098,PAY-503652,INV-226828,2023-08-11,809968.8,Cash,False
PAYUID-011099,PAY-716630,INV-847438,2022-12-20,5553246.4,UPI,False
PAYUID-011100,PAY-848732,INV-280141,2021-03-14,252811.11,Bank Transfer,False
PAYUID-011101,PAY-994495,INV-244914,2020-07-03,9715.64,Credit Card,False
PAYUID-011102,PAY-739741,INV-244914,2020-06-09,228625.36,UPI,False
PAYUID-011103,PAY-398877,INV-392634,2021-12-23,1261133.2,UPI,False
PAYUID-011104,PAY-466767,INV-962359,2019-11-13,266697.0,Bank Transfer,True
PAYUID-011105,PAY-235771,INV-693809,2023-05-23,712220.31,Cheque,False
PAYUID-011106,PAY-569221,INV-352185,2020-01-16,308426.46,Credit Card,False
PAYUID-011107,PAY-390752,INV-999829,2022-06-16,2015714.4,Credit Card,False
PAYUID-011108,PAY-219821,INV-440480,2020-09-30,1624155.0,Cheque,False
PAYUID-011109,PAY-901511,INV-699205,2019-12-11,1164741.53,Bank Transfer,False
PAYUID-011110,PAY-989359,INV-705327,2024-10-12,254805.36,UPI,False
PAYUID-011111,PAY-806727,INV-799102,2021-07-26,3330560.0,Credit Card,False
PAYUID-011112,PAY-976542,INV-647319,2021-11-14,653308.0,Cheque,False
PAYUID-011113,PAY-247092,INV-559710,2019-03-15,2134780.0,Bank Transfer,False
PAYUID-011114,PAY-968054,INV-161559,2023-05-29,311650.2,Bank Transfer,False
PAYUID-011115,PAY-901713,INV-620801,2019-10-08,299350.0,Cash,False
PAYUID-011116,PAY-587551,INV-785755,2021-08-24,274263.14,Cheque,False
PAYUID-011117,PAY-989902,INV-561906,2020-05-11,1270272.0,Bank Transfer,False
PAYUID-011118,PAY-808191,INV-856076,2021-03-10,29087.0,Credit Card,False
PAYUID-011119,PAY-639035,INV-735739,2021-10-07,648366.75,UPI,False
PAYUID-011120,PAY-920586,INV-735739,2021-10-31,124261.82,Cheque,False
PAYUID-011121,PAY-177027,INV-735739,2021-10-18,76139.43,Cash,False
PAYUID-011122,PAY-589579,INV-461613,2024-02-15,34415.59,Cash,False
PAYUID-011123,PAY-479972,INV-769650,2019-10-07,115661.48,Cash,False
PAYUID-011124,PAY-998198,INV-891613,2020-05-23,2205704.0,Credit Card,False
PAYUID-011125,PAY-637014,INV-891613,2020-06-21,582154.0,Cheque,False
PAYUID-011126,PAY-109911,INV-956603,2022-01-12,540544.0,Cash,False
PAYUID-011127,PAY-302773,INV-788044,2020-04-06,417664.0,Bank Transfer,True
PAYUID-011128,PAY-727710,INV-889674,2021-07-12,1482503.33,Cheque,False
PAYUID-011129,PAY-466335,INV-819910,2021-08-16,1382998.0,Credit Card,False
PAYUID-011130,PAY-663253,INV-992173,2022-03-20,684536.77,Credit Card,False
PAYUID-011131,PAY-480325,INV-992173,2022-05-01,202503.23,UPI,False
PAYUID-011132,PAY-418022,INV-178371,2020-10-08,3049434.73,Cheque,False
PAYUID-011133,PAY-539178,INV-178371,2020-11-08,986035.27,Credit Card,False
PAYUID-011134,PAY-957190,INV-993513,2019-04-16,3055645.2,Cheque,False
PAYUID-011135,PAY-285050,INV-747435,2019-02-14,2179123.2,UPI,False
PAYUID-011136,PAY-857581,INV-933538,2021-11-15,2076257.6,Bank Transfer,False
PAYUID-011137,PAY-407384,INV-943332,2020-01-23,1602814.4,Bank Transfer,False
PAYUID-011138,PAY-481849,INV-554633,2021-11-29,545039.43,Cash,False
PAYUID-011139,PAY-911935,INV-348945,2024-12-23,248640.0,Bank Transfer,False
PAYUID-011140,PAY-289352,INV-166797,2021-06-16,1303369.2,Cheque,False
PAYUID-011141,PAY-546050,INV-644283,2023-11-28,870003.0,Credit Card,False
PAYUID-011142,PAY-771730,INV-183813,2020-07-29,3633712.6,Bank Transfer,False
PAYUID-011143,PAY-218632,INV-698029,2023-11-27,3203663.4,Bank Transfer,False
PAYUID-011144,PAY-204968,INV-242102,2021-11-18,82572.63,Cash,False
PAYUID-011145,PAY-978072,INV-428631,2020-12-16,282624.0,Bank Transfer,False
PAYUID-011146,PAY-346781,INV-322990,2021-03-05,20772.87,Bank Transfer,False
PAYUID-011147,PAY-651130,INV-570031,2021-04-23,1480458.38,UPI,False
PAYUID-011148,PAY-212406,INV-661857,2024-02-15,423735.0,UPI,False
PAYUID-011149,PAY-596103,INV-244258,2022-01-30,1347956.72,Cash,False
PAYUID-011150,PAY-457194,INV-963843,2020-02-18,1231436.4,UPI,False
PAYUID-011151,PAY-174418,INV-573320,2019-11-27,874988.4,Credit Card,False
PAYUID-011152,PAY-213662,INV-864969,2021-08-19,575863.03,Credit Card,False
PAYUID-011153,PAY-759335,INV-874478,2020-01-04,2366404.6,Cheque,False
PAYUID-011154,PAY-887247,INV-853237,2021-12-02,2136037.0,Bank Transfer,False
PAYUID-011155,PAY-682024,INV-293014,2020-06-16,508288.0,Credit Card,False
PAYUID-011156,PAY-823597,INV-295602,2021-01-27,2151556.28,Cheque,True
PAYUID-011157,PAY-477436,INV-568233,2020-07-04,480389.2,Credit Card,False
PAYUID-011158,PAY-348613,INV-615065,2020-01-30,4574552.2,Credit Card,False
PAYUID-011159,PAY-568300,INV-106732,2020-04-08,250880.0,Cash,False
PAYUID-011160,PAY-593176,INV-260369,2022-10-12,4326651.4,Cheque,False
PAYUID-011161,PAY-465815,INV-436846,2020-03-13,239565.75,Bank Transfer,False
PAYUID-011162,PAY-987487,INV-805243,2024-07-20,33386.24,Credit Card,False
PAYUID-011163,PAY-973083,INV-805243,2024-06-06,68501.76,Cash,False
PAYUID-011164,PAY-560017,INV-533770,2021-08-10,2211948.6,Bank Transfer,False
PAYUID-011165,PAY-806902,INV-244287,2024-10-31,1957055.2,Bank Transfer,False
PAYUID-011166,PAY-683701,INV-310230,2019-03-05,546489.0,Cash,False
PAYUID-011167,PAY-673176,INV-904678,2022-08-18,2354637.0,UPI,False
PAYUID-011168,PAY-195816,INV-364616,2020-03-09,1949708.8,Cheque,False
PAYUID-011169,PAY-837860,INV-958074,2022-06-28,957147.8,Cash,False
PAYUID-011170,PAY-672494,INV-419155,2022-11-05,1068264.8,Credit Card,False
PAYUID-011171,PAY-871487,INV-567214,2023-05-19,3296912.0,Credit Card,False
PAYUID-011172,PAY-548776,INV-810413,2020-09-25,1374212.33,Cheque,False
PAYUID-011173,PAY-856327,INV-847103,2021-10-13,2726025.0,Credit Card,False
PAYUID-011174,PAY-709562,INV-898889,2024-05-30,2914357.0,Credit Card,False
PAYUID-011175,PAY-673271,INV-424116,2019-08-16,1411628.4,Credit Card,False
PAYUID-011176,PAY-446497,INV-760995,2021-01-21,809835.49,Credit Card,False
PAYUID-011177,PAY-835870,INV-512553,2022-10-09,1584116.7,UPI,False
PAYUID-011178,PAY-415084,INV-512553,2022-11-01,209525.3,Credit Card,False
PAYUID-011179,PAY-477521,INV-980985,2020-10-08,2417599.0,Cheque,False
PAYUID-011180,PAY-749678,INV-367331,2019-07-10,949598.0,Credit Card,False
PAYUID-011181,PAY-304157,INV-325419,2020-12-31,49598.8,UPI,False
PAYUID-011182,PAY-891365,INV-793475,2024-08-03,871950.0,Credit Card,False
