po_id,supplier_id,branch_id,order_date,expected_delivery_date,received_date,po_status,total_cost,total_gst_amount,grand_total
PO-829436,SUP0002,PUN001,2021-07-27,2021-08-06,2021-08-06,Received,8321233.359999999,2315383.2808000003,10636616.6408
PO-363015,SUP0008,PUN001,2024-01-05,2024-01-31,2024-01-31,Received,2036311.6,570167.248,2606478.848
PO-696458,SUP0008,KOL001,2021-04-13,2021-05-09,2021-05-14,Received,5940717.220000001,1595671.1336,7536388.353600001
PO-658686,SUP0002,CHN001,2019-03-03,2019-03-13,2019-03-15,Received,95624.72,17212.4496,112837.1696
PO-203359,SUP0008,DEL001,2024-07-08,2024-08-03,2024-08-03,Received,17016078.95,4745149.641000001,21761228.591
PO-599389,SUP0008,CHN001,2019-09-22,2019-10-18,2019-10-18,Received,12359548.63,3345517.8854000005,15705066.515400002
PO-458236,SUP0008,HYD001,2020-04-23,2020-05-19,,Cancelled,13769304.74,3782018.6692,17551323.4092
PO-103290,SUP0007,PUN001,2021-09-28,2021-10-10,2021-10-10,Received,39455278.0,10955811.543,50411089.543000005
PO-564153,SUP0004,AHM001,2021-05-21,2021-06-08,,Cancelled,21680722.94,6057388.2432,27738111.1832
PO-116853,SUP0002,PUN001,2023-04-10,2023-04-20,2023-04-20,Received,12502571.15,3356517.6160000004,15859088.766
PO-544901,SUP0001,PUN001,2019-12-26,2020-01-14,2020-01-14,Received,5575657.2,1423841.9960000005,6999499.196
PO-342251,SUP0006,KOL001,2023-07-14,2023-07-24,2023-07-22,Received,41017949.85,11257093.682,52275043.532
PO-165080,SUP0002,DEL001,2024-03-21,2024-03-31,2024-03-31,Received,18167836.79,5056176.472200001,23224013.2622
PO-609411,SUP0006,HYD001,2021-10-02,2021-10-12,2021-10-11,Received,8986551.19,2473939.8152,11460491.0052
PO-273505,SUP0005,AHM001,2020-12-07,2021-01-04,2021-01-04,Received,5443013.32,1349621.9136,6792635.2336
PO-461200,SUP0005,AHM001,2023-10-04,2023-11-01,2023-11-01,Received,8487566.399999999,2252008.782,10739575.182
PO-512590,SUP0004,KOL001,2022-04-13,2022-05-01,2022-05-01,Received,59608.08,10729.4544,70337.5344
PO-474537,SUP0007,CHN001,2020-01-02,2020-01-14,2020-01-14,Received,87981.59,15836.686199999998,103818.2762
PO-623014,SUP0001,CHN001,2020-12-01,2020-12-20,2020-12-20,Received,6459359.19,1800681.3492000003,8260040.539199999
PO-173145,SUP0007,DEL001,2020-12-18,2020-12-30,2020-12-30,Received,12512881.96,3498649.3748000003,16011531.3348
PO-835587,SUP0007,DEL001,2020-11-25,2020-12-07,2020-12-07,Received,22013000.94,6138175.867200001,28151176.807200003
PO-273041,SUP0005,PUN001,2020-09-04,2020-10-02,2020-10-05,Received,12729571.6,3530486.2880000006,16260057.888
PO-268215,SUP0006,PUN001,2020-05-25,2020-06-04,2020-06-04,Received,4291861.0,1201721.08,5493582.08
PO-159705,SUP0006,PUN001,2020-01-02,2020-01-12,2020-01-12,Received,4503639.57,1195661.0826,5699300.652600001
PO-888383,SUP0002,CHN001,2020-04-25,2020-05-05,2020-05-05,Received,21211323.21,5936756.213800001,27148079.423800003
PO-253355,SUP0007,CHN001,2020-03-08,2020-03-20,2020-03-17,Received,9238584.98,2412901.7834,11651486.7634
PO-392766,SUP0007,CHN001,2021-02-08,2021-02-20,2021-02-20,Received,7805247.06,1868163.2748,9673410.3348
PO-843980,SUP0008,HYD001,2021-07-29,2021-08-24,2021-08-28,Received,25228834.65,6969966.966000001,32198801.616
PO-351890,SUP0004,CHN001,2020-09-20,2020-10-08,2020-10-08,Received,12765406.33,3550546.1504,16315952.4804
PO-449207,SUP0005,AHM001,2022-06-13,2022-07-11,2022-07-11,Received,11628806.59,3218592.5822000005,14847399.172200002
PO-841271,SUP0004,PUN001,2019-12-27,2020-01-14,2020-01-14,Received,32410584.48,8979059.9974,41389644.477400005
PO-724213,SUP0006,AHM001,2020-02-23,2020-03-04,,Cancelled,2006781.84,540754.5402,2547536.3802
PO-494029,SUP0007,DEL001,2021-12-07,2021-12-19,2021-12-19,Received,16043137.27,4331298.2616,20374435.5316
PO-749544,SUP0002,CHN001,2024-02-16,2024-02-26,,Cancelled,27922320.6,7745332.905000001,35667653.505
PO-889594,SUP0006,CHN001,2023-02-22,2023-03-04,2023-03-06,Received,41479719.95,11376132.169,52855852.119
PO-639613,SUP0002,PUN001,2024-05-24,2024-06-03,2024-06-03,Received,14653730.64,4076804.5772,18730535.2172
PO-706727,SUP0004,CHN001,2022-05-14,2022-06-01,2022-06-07,Received,10057346.56,2769728.3148000003,12827074.8748
PO-912440,SUP0005,KOL001,2023-01-20,2023-02-17,2023-02-15,Received,8365186.290000001,2306223.4652000004,10671409.755200002
PO-668186,SUP0004,AHM001,2023-02-10,2023-02-28,2023-02-28,Received,16421861.72,4566316.8666,20988178.5866
PO-189837,SUP0006,DEL001,2021-07-22,2021-08-01,2021-08-07,Received,13103964.5,3416875.9800000004,16520840.48
PO-641318,SUP0001,AHM001,2023-02-21,2023-03-12,2023-03-12,Received,635694.73,114425.0514,750119.7814000001
PO-416787,SUP0001,KOL001,2022-08-17,2022-09-05,2022-09-05,Received,9948504.6,2785581.288,12734085.888
PO-443434,SUP0001,HYD001,2020-08-26,2020-09-14,2020-09-14,Received,822850.5999999999,222323.024,1045173.624
PO-572166,SUP0002,PUN001,2022-02-14,2022-02-24,,Cancelled,17216881.65,4674927.428,21891809.078
PO-764177,SUP0002,PUN001,2020-10-20,2020-10-30,2020-10-30,Received,16737330.73,4571425.860400001,21308756.5904
PO-334140,SUP0005,DEL001,2022-02-05,2022-03-05,2022-03-05,Received,9911488.53,2716363.0504,12627851.5804
PO-695178,SUP0001,CHN001,2020-05-25,2020-06-13,2020-06-13,Received,424931.65,76487.69699999999,501419.347
PO-879728,SUP0005,PUN001,2021-03-02,2021-03-30,2021-03-30,Received,2088186.26,584692.1528,2672878.4128
PO-348208,SUP0001,CHN001,2020-06-27,2020-07-16,2020-07-16,Received,67658658.94,18735646.2092,86394305.14919999
PO-858725,SUP0006,AHM001,2019-12-01,2019-12-11,2019-12-11,Received,18067918.34,4885151.8592,22953070.1992
PO-425012,SUP0001,CHN001,2023-07-03,2023-07-22,,Cancelled,4861345.35,1280046.4900000002,6141391.84
PO-186592,SUP0001,PUN001,2019-12-27,2020-01-15,,Cancelled,2491290.37,679454.1926000002,3170744.5626000003
PO-315812,SUP0002,PUN001,2020-07-13,2020-07-23,2020-07-23,Received,6668783.76,1792035.8198000002,8460819.579799999
PO-596314,SUP0006,DEL001,2023-12-15,2023-12-25,,Cancelled,15507334.9,4278352.739000001,19785687.639
PO-740531,SUP0003,HYD001,2023-09-14,2023-09-30,2023-09-30,Received,9536462.27,2670209.4356000004,12206671.7056
PO-736065,SUP0003,PUN001,2020-11-03,2020-11-19,2020-11-19,Received,10192824.08,2631877.5824,12824701.6624
PO-501682,SUP0007,PUN001,2021-11-29,2021-12-11,2021-12-11,Received,14944286.8,4032677.2510000006,18976964.051000003
PO-398735,SUP0001,HYD001,2023-09-29,2023-10-18,2023-10-18,Received,5608159.28,1478196.2804000005,7086355.560400001
PO-739460,SUP0008,DEL001,2021-12-10,2022-01-05,2022-01-12,Received,10564862.99,2937304.2182000005,13502167.208200002
PO-254100,SUP0001,PUN001,2019-09-02,2019-09-21,2019-09-21,Received,27860609.46,7644893.450800001,35505502.9108
PO-195402,SUP0005,HYD001,2023-04-01,2023-04-29,2023-04-29,Received,6142077.06,1521925.2088,7664002.2688
PO-856798,SUP0002,HYD001,2022-05-27,2022-06-06,,Cancelled,43914465.53,12279568.7164,56194034.2464
PO-586769,SUP0006,CHN001,2023-08-27,2023-09-06,2023-09-06,Received,10121322.670000002,2713014.3266000003,12834336.9966
PO-377934,SUP0005,CHN001,2020-01-08,2020-02-05,,Cancelled,18399943.36,5128912.756800001,23528856.116800003
PO-666465,SUP0008,AHM001,2020-12-29,2021-01-24,2021-01-24,Received,21019893.31,5847962.320800001,26867855.6308
PO-416584,SUP0004,AHM001,2019-02-26,2019-03-16,2019-03-16,Received,36229772.75,10072235.419000002,46302008.169
PO-563994,SUP0003,HYD001,2019-06-26,2019-07-12,2019-07-12,Received,26084782.98,7303739.2344,33388522.2144
PO-291433,SUP0006,AHM001,2022-01-01,2022-01-11,2022-01-11,Received,1557368.53,422839.4784,1980208.0084
PO-979565,SUP0006,CHN001,2024-11-08,2024-11-18,2024-11-18,Received,12763179.2,3308110.7890000003,16071289.989
PO-564300,SUP0001,CHN001,2020-02-22,2020-03-12,2020-03-12,Received,29478436.14,8197372.027200001,37675808.1672
PO-523436,SUP0007,AHM001,2020-05-28,2020-06-09,2020-06-09,Received,10732958.32,2870659.9716000003,13603618.2916
PO-589222,SUP0004,HYD001,2020-04-12,2020-04-30,2020-04-30,Received,13076156.91,3584495.9728000006,16660652.882799998
PO-838470,SUP0003,PUN001,2023-11-21,2023-12-07,2023-12-07,Received,13452973.99,3516267.1302,16969241.1202
PO-963430,SUP0003,DEL001,2020-03-11,2020-03-27,2020-03-27,Received,8772681.79,2456350.9012,11229032.6912
PO-771570,SUP0007,CHN001,2019-09-15,2019-09-27,2019-09-27,Received,4680703.19,1268501.6712000002,5949204.8612
PO-912186,SUP0002,DEL001,2023-12-14,2023-12-24,2023-12-30,Received,19224261.73,5203791.8024,24428053.5324
PO-250496,SUP0005,AHM001,2021-09-26,2021-10-24,2021-10-24,Received,21348913.55,5970261.848000001,27319175.398
PO-158843,SUP0005,HYD001,2023-07-29,2023-08-26,2023-08-30,Received,32670374.67000001,8906168.1466,41576542.8166
PO-635720,SUP0008,HYD001,2024-04-29,2024-05-25,2024-05-25,Received,26262176.450000003,7310166.974,33572343.424
PO-852765,SUP0008,HYD001,2024-08-16,2024-09-11,,Cancelled,14092241.77,3935550.521600001,18027792.2916
PO-201211,SUP0006,DEL001,2024-08-01,2024-08-11,2024-08-11,Received,38483170.38,10701290.177400002,49184460.5574
PO-826124,SUP0002,HYD001,2022-08-31,2022-09-10,2022-09-07,Received,603128.08,162886.2024,766014.2824
PO-767205,SUP0007,CHN001,2024-11-04,2024-11-16,2024-11-19,Received,24733815.16,6858625.291800001,31592440.4518
PO-274821,SUP0008,KOL001,2022-06-28,2022-07-24,2022-07-24,Received,18509851.3,4897272.471000001,23407123.771
PO-407177,SUP0004,KOL001,2023-05-20,2023-06-07,2023-06-07,Received,2708452.94,645441.8192,3353894.7592
PO-692477,SUP0004,HYD001,2023-06-03,2023-06-21,2023-06-18,Received,1152288.63,207411.9534,1359700.5834
PO-649590,SUP0008,AHM001,2022-07-21,2022-08-16,2022-08-21,Received,4347111.24,1175406.3822,5522517.6222
PO-343793,SUP0004,PUN001,2024-03-05,2024-03-23,2024-03-23,Received,34422934.410000004,9540374.9548,43963309.3648
PO-837518,SUP0003,DEL001,2024-02-15,2024-03-02,2024-03-06,Received,800281.44,224078.8032,1024360.2432
PO-125896,SUP0005,CHN001,2019-10-29,2019-11-26,2019-11-26,Received,17943477.39,4994053.074200001,22937530.4642
PO-240881,SUP0002,PUN001,2023-10-29,2023-11-08,2023-11-15,Received,51867677.88,14515613.150400002,66383291.0304
PO-379301,SUP0007,AHM001,2020-05-21,2020-06-02,2020-06-02,Received,18932855.14,5186973.893200001,24119829.033200003
PO-323541,SUP0008,PUN001,2024-02-12,2024-03-09,,Cancelled,44045439.76,12153603.020800002,56199042.7808
PO-104305,SUP0001,DEL001,2023-04-01,2023-04-20,2023-04-17,Received,40374478.48,11304853.9744,51679332.4544
PO-629403,SUP0005,KOL001,2024-04-22,2024-05-20,2024-05-24,Received,707176.22,147366.1256,854542.3456
PO-202489,SUP0006,PUN001,2020-09-29,2020-10-09,2020-10-14,Received,7142961.0200000005,1982617.8486,9125578.8686
PO-846238,SUP0004,CHN001,2023-11-12,2023-11-30,2023-11-30,Received,23439469.07,6431276.8386,29870745.908600003
PO-398852,SUP0002,AHM001,2022-08-21,2022-08-31,2022-09-03,Received,14830367.18,4101116.435400001,18931483.6154
PO-240480,SUP0003,DEL001,2020-09-08,2020-09-24,2020-09-24,Received,26050607.91,7255796.753800001,33306404.6638
PO-412342,SUP0001,KOL001,2019-02-28,2019-03-19,2019-03-19,Received,9933454.83,2623175.2244,12556630.0544
PO-887851,SUP0005,KOL001,2024-10-17,2024-11-14,2024-11-14,Received,28739221.8,7981012.083000001,36720233.883
PO-152739,SUP0005,CHN001,2024-07-18,2024-08-15,2024-08-15,Received,21440895.25,5774688.621,27215583.871
PO-774184,SUP0001,DEL001,2022-11-29,2022-12-18,2022-12-24,Received,1619964.9,447602.532,2067567.432
PO-302783,SUP0005,PUN001,2019-12-23,2020-01-20,2020-01-20,Received,282336.93,50820.6474,333157.5774
PO-800529,SUP0002,AHM001,2023-06-07,2023-06-17,2023-06-17,Received,14562686.44,4016287.2422,18578973.6822
PO-938979,SUP0006,HYD001,2024-07-21,2024-07-31,2024-07-31,Received,4145601.89,1146958.0402000002,5292559.9302
PO-636374,SUP0003,CHN001,2021-12-28,2022-01-13,2022-01-13,Received,10192203.55,2726303.0840000003,12918506.634
PO-871904,SUP0005,HYD001,2024-07-20,2024-08-17,2024-08-17,Received,16624177.51,4569706.4088,21193883.9188
PO-470257,SUP0005,PUN001,2022-03-15,2022-04-12,2022-04-12,Received,18998085.82,5214555.4396,24212641.2596
PO-819795,SUP0004,AHM001,2024-07-02,2024-07-20,2024-07-20,Received,19018868.01,5296589.635800001,24315457.6458
PO-545557,SUP0007,CHN001,2021-08-06,2021-08-18,2021-08-18,Received,3827437.34,1071682.4552000002,4899119.7952000005
PO-501158,SUP0008,PUN001,2020-04-09,2020-05-05,2020-05-05,Received,9205349.01,2532629.4278,11737978.4378
PO-617869,SUP0006,HYD001,2019-05-10,2019-05-20,2019-05-20,Received,14579875.3,4047477.281,18627352.581
PO-496112,SUP0003,AHM001,2021-09-03,2021-09-19,2021-09-19,Received,13055106.28,3641815.5864,16696921.866400002
PO-246989,SUP0001,KOL001,2024-07-01,2024-07-20,2024-07-17,Received,2050077.33,546690.5684,2596767.8984
PO-237463,SUP0006,HYD001,2021-07-28,2021-08-07,,Cancelled,34873733.9,9542263.113,44415997.013
PO-761415,SUP0006,AHM001,2020-10-09,2020-10-19,2020-10-19,Received,131421.69,36798.073200000006,168219.76320000002
PO-751212,SUP0001,HYD001,2024-09-29,2024-10-18,2024-10-18,Received,10371864.93,2573442.0034000003,12945306.9334
PO-352757,SUP0006,KOL001,2019-06-02,2019-06-12,2019-06-12,Received,12315004.18,3386991.2164000003,15701995.3964
PO-258961,SUP0004,HYD001,2021-01-27,2021-02-14,2021-02-14,Received,42541668.64,11691246.2362,54232914.8762
PO-153109,SUP0004,KOL001,2022-10-01,2022-10-19,2022-10-19,Received,337368.72,60726.3696,398095.0896
PO-908231,SUP0003,PUN001,2019-08-24,2019-09-09,2019-09-09,Received,15238142.89,4235958.6972,19474101.5872
PO-319572,SUP0003,AHM001,2023-04-05,2023-04-21,2023-04-21,Received,12593026.98,3501543.8244000003,16094570.8044
PO-517264,SUP0007,HYD001,2019-03-07,2019-03-19,2019-03-22,Received,6495445.7,1793957.6410000003,8289403.341000001
PO-317804,SUP0004,KOL001,2019-04-10,2019-04-28,2019-04-28,Received,7731945.83,2004478.8924,9736424.7224
PO-449350,SUP0006,DEL001,2021-11-05,2021-11-15,2021-11-12,Received,1902270.93,498388.56740000006,2400659.4974
PO-769216,SUP0006,HYD001,2019-02-03,2019-02-13,2019-02-13,Received,15419647.71,4317501.3588000005,19737149.0688
PO-753395,SUP0004,AHM001,2024-12-06,2024-12-24,2024-12-24,Received,24684257.77,6832557.064600001,31516814.834600005
PO-309828,SUP0008,KOL001,2019-01-04,2019-01-30,2019-01-30,Received,9601738.83,2564078.4944,12165817.3244
PO-465881,SUP0008,DEL001,2022-09-11,2022-10-07,2022-10-07,Received,8201096.97,2112777.8686,10313874.8386
PO-712561,SUP0002,HYD001,2023-03-01,2023-03-11,2023-03-11,Received,6694452.899999999,1861864.0290000003,8556316.929000001
PO-296565,SUP0001,DEL001,2020-03-15,2020-04-03,2020-04-03,Received,4300024.94,1157059.6892,5457084.629199999
PO-820541,SUP0004,AHM001,2021-01-06,2021-01-24,2021-01-24,Received,16507539.5,4615230.883000001,21122770.383
PO-973991,SUP0001,PUN001,2023-01-07,2023-01-26,2023-01-26,Received,24160374.26,6689725.450800001,30850099.7108
PO-953526,SUP0002,HYD001,2021-11-01,2021-11-11,2021-11-11,Received,9686615.28,2606973.1624000003,12293588.4424
PO-994710,SUP0008,HYD001,2019-03-11,2019-04-06,2019-04-06,Received,13592801.75,3768884.476,17361686.226000004
PO-827060,SUP0006,CHN001,2023-12-22,2024-01-01,2023-12-30,Received,50853281.3,14151641.793,65004923.093
PO-277970,SUP0008,KOL001,2024-01-08,2024-02-03,2024-02-03,Received,21962192.67,6117551.3736,28079744.0436
PO-851369,SUP0004,KOL001,2019-03-23,2019-04-10,2019-04-10,Received,2519113.3200000003,677401.3376000001,3196514.6576000005
PO-857359,SUP0006,CHN001,2022-08-22,2022-09-01,2022-09-04,Received,79383.78,14289.0804,93672.8604
PO-160599,SUP0008,HYD001,2023-10-30,2023-11-25,2023-12-01,Received,7818007.44,2156887.6432000003,9974895.0832
PO-767997,SUP0003,HYD001,2019-12-01,2019-12-17,2019-12-17,Received,13148394.97,3444830.7026000004,16593225.6726
PO-881449,SUP0004,KOL001,2022-10-22,2022-11-09,2022-11-09,Received,6091047.39,1705493.2692000002,7796540.6592
PO-618830,SUP0006,CHN001,2023-11-20,2023-11-30,,Cancelled,3029744.93,839310.5714,3869055.5014
PO-214467,SUP0001,HYD001,2020-01-21,2020-02-09,2020-02-09,Received,828650.5599999999,149157.1008,977807.6608
PO-447442,SUP0003,KOL001,2022-10-26,2022-11-11,2022-11-17,Received,11896541.45,3139994.293,15036535.743
PO-216339,SUP0004,HYD001,2021-09-01,2021-09-19,2021-09-19,Received,452556.99,126715.9572,579272.9472
PO-192807,SUP0001,PUN001,2023-09-01,2023-09-20,2023-09-20,Received,19951316.73,5506435.229400001,25457751.9594
PO-597324,SUP0008,DEL001,2019-02-10,2019-03-08,2019-03-08,Received,10887439.09,3048482.9452000004,13935922.0352
PO-937625,SUP0006,CHN001,2020-10-08,2020-10-18,,Cancelled,11241092.11,3120505.9608000005,14361598.0708
PO-208715,SUP0005,CHN001,2019-10-22,2019-11-19,2019-11-22,Received,27969328.42,7800019.0426,35769347.4626
PO-961727,SUP0007,AHM001,2022-09-15,2022-09-27,2022-09-27,Received,17584036.82,4894263.6716,22478300.4916
PO-315128,SUP0005,PUN001,2020-05-29,2020-06-26,2020-06-26,Received,9341013.65,2615483.8220000006,11956497.472
PO-214308,SUP0003,PUN001,2020-08-28,2020-09-13,2020-09-17,Received,10606039.88,2942098.8914,13548138.7714
PO-686973,SUP0001,HYD001,2023-11-08,2023-11-27,2023-11-27,Received,18494180.27,5144694.5206,23638874.7906
PO-317337,SUP0004,PUN001,2019-05-20,2019-06-07,2019-06-13,Received,18775526.06,5134009.862800001,23909535.9228
PO-757708,SUP0002,KOL001,2023-09-12,2023-09-22,2023-09-22,Received,9098726.67,2547643.4676,11646370.1376
PO-305865,SUP0008,DEL001,2022-01-27,2022-02-22,2022-02-22,Received,10273050.17,2856331.3256,13129381.4956
PO-415681,SUP0006,DEL001,2024-08-27,2024-09-06,2024-09-06,Received,8718061.780000001,2358766.7384,11076828.5184
PO-223919,SUP0003,CHN001,2019-03-22,2019-04-07,2019-04-07,Received,7017196.51,1955143.7188000004,8972340.228799999
PO-662695,SUP0004,DEL001,2024-04-25,2024-05-13,2024-05-16,Received,83036.16,23250.1248,106286.2848
PO-727892,SUP0006,CHN001,2020-08-09,2020-08-19,2020-08-19,Received,6397498.71,1766441.5408,8163940.2508
PO-716593,SUP0001,PUN001,2022-08-11,2022-08-30,2022-09-04,Received,20376858.31,5671851.229800001,26048709.5398
PO-930604,SUP0007,DEL001,2022-07-29,2022-08-10,2022-08-10,Received,14546856.64,4059354.7952,18606211.4352
PO-325323,SUP0002,HYD001,2023-11-10,2023-11-20,,Cancelled,89903.52,16182.6336,106086.1536
PO-300003,SUP0005,PUN001,2019-08-21,2019-09-18,2019-09-18,Received,2051231.75,550233.9750000001,2601465.725
PO-795983,SUP0003,CHN001,2022-03-16,2022-04-01,2022-03-31,Received,25532979.57,7091932.746600001,32624912.3166
PO-484229,SUP0003,PUN001,2021-04-05,2021-04-21,2021-04-21,Received,4955201.79,1342131.2052,6297332.9952
PO-384466,SUP0003,PUN001,2021-03-25,2021-04-10,2021-04-10,Received,27560483.49,7636581.7602,35197065.2502
PO-817491,SUP0002,CHN001,2023-11-04,2023-11-14,2023-11-14,Received,8549600.31,2357155.9058000003,10906756.215799998
PO-236311,SUP0007,KOL001,2019-02-22,2019-03-06,2019-03-06,Received,26898041.5,7491528.798,34389570.298
PO-346353,SUP0007,DEL001,2021-03-28,2021-04-09,2021-04-09,Received,128096.64,23057.3952,151154.03519999998
PO-715196,SUP0007,KOL001,2023-11-22,2023-12-04,2023-12-04,Received,7427323.040000001,1882761.9532000003,9310084.9932
PO-886307,SUP0006,DEL001,2021-09-09,2021-09-19,2021-09-19,Received,20666479.83,5547794.3864,26214274.2164
PO-280052,SUP0005,KOL001,2023-03-20,2023-04-17,2023-04-17,Received,8491043.4,2341798.302,10832841.702
PO-432980,SUP0008,DEL001,2023-07-30,2023-08-25,2023-08-25,Received,7350939.82,2012889.0446,9363828.8646
PO-192295,SUP0002,PUN001,2024-10-27,2024-11-06,2024-11-06,Received,7049330.89,1965541.2252,9014872.1152
PO-629684,SUP0004,PUN001,2020-06-09,2020-06-27,2020-06-27,Received,39246863.83,10654663.198400002,49901527.0284
PO-821942,SUP0005,AHM001,2024-10-11,2024-11-08,2024-11-08,Received,33372013.37,9238461.437600002,42610474.80760001
PO-349780,SUP0003,CHN001,2019-04-12,2019-04-28,2019-04-28,Received,14949019.4,4173631.04,19122650.44
PO-455926,SUP0001,AHM001,2021-06-24,2021-07-13,,Cancelled,13016102.84,3582719.4742,16598822.3142
PO-601513,SUP0004,KOL001,2022-04-29,2022-05-17,2022-05-17,Received,22087614.05,6052523.959,28140138.008999992
PO-202743,SUP0002,AHM001,2019-10-25,2019-11-04,2019-11-04,Received,7583517.31,2071201.6588,9654718.9688
PO-805655,SUP0002,CHN001,2023-09-01,2023-09-11,2023-09-11,Received,48556714.21,13456553.046800002,62013267.2568
PO-673829,SUP0001,HYD001,2024-11-23,2024-12-12,2024-12-12,Received,36274056.3,10111284.382,46385340.682
PO-943184,SUP0001,KOL001,2024-09-09,2024-09-28,2024-09-28,Received,2909866.85,814762.7180000001,3724629.568
PO-888652,SUP0002,HYD001,2021-12-15,2021-12-25,2021-12-23,Received,10821551.34,2871386.8492,13692938.1892
PO-678409,SUP0002,CHN001,2020-06-04,2020-06-14,2020-06-14,Received,9704581.76,2650524.0728,12355105.8328
PO-143104,SUP0006,AHM001,2019-09-28,2019-10-08,2019-10-08,Received,15385051.48,4300265.070400001,19685316.5504
PO-356025,SUP0008,CHN001,2020-02-09,2020-03-06,2020-03-06,Received,1929406.56,540233.8368,2469640.3968
PO-943551,SUP0002,HYD001,2019-04-06,2019-04-16,2019-04-16,Received,38654498.97,10782911.209600002,49437410.17959999
