so_id,line_number,product_id,quantity,unit_price,gst_rate,line_total,gst_amount,line_grand_total
SO-857302,7,P008,4,580,18,2320,417.6,2737.6
SO-857302,8,P023,10,12950,28,129500,36260.0,165760.0
SO-857302,9,P010,7,34900,28,244300,68404.0,312704.0
SO-857302,10,P019,1,39800,28,39800,11144.000000000002,50944.0
SO-857302,11,P008,16,580,18,9280,1670.4,10950.4
SO-857302,12,P004,15,39800,28,597000,167160.00000000003,764160.0
SO-279447,1,P009,15,14900,28,223500,62580.00000000001,286080.0
SO-561885,1,P022,16,16900,28,270400,75712.0,346112.0
SO-561885,2,P015,4,119000,28,476000,133280.0,609280.0
SO-561885,3,P026,2,310,18,620,111.6,731.6
SO-561885,4,P002,3,720,18,2160,388.8,2548.8
SO-561885,5,P005,3,8450,28,25350,7098.000000000001,32448.0
SO-561885,6,P009,1,14900,28,14900,4172.0,19072.0
SO-561885,7,P009,7,14900,28,104300,29204.000000000004,133504.0
SO-561885,8,P016,10,10200,18,102000,18360.0,120360.0
SO-561885,9,P004,11,39800,28,437800,122584.0,560384.0
SO-587819,1,P014,19,83500,28,1586500,444220.00000000006,2030720.0
SO-587819,2,P030,14,21900,28,306600,85848.00000000001,392448.0
SO-587819,3,P009,9,14900,28,134100,37548.0,171648.0
SO-587819,4,P003,7,1250,18,8750,1575.0,10325.0
SO-992841,1,P010,4,34900,28,139600,39088.00000000001,178688.0
SO-992841,2,P009,3,14900,28,44700,12516.000000000002,57216.0
SO-776085,1,P006,16,11200,28,179200,50176.00000000001,229376.0
SO-776085,2,P023,17,12950,28,220150,61642.00000000001,281792.0
SO-776085,3,P025,1,7850,18,7850,1413.0,9263.0
SO-776085,4,P024,12,10300,28,123600,34608.0,158208.0
SO-776085,5,P029,17,3950,18,67150,12087.0,79237.0
SO-776085,6,P005,10,8450,28,84500,23660.000000000004,108160.0
SO-776085,7,P010,7,34900,28,244300,68404.0,312704.0
SO-776085,8,P030,16,21900,28,350400,98112.0,448512.0
SO-776085,9,P007,10,1450,18,14500,2610.0,17110.0
SO-776085,10,P007,3,1450,18,4350,783.0,5133.0
SO-776085,11,P014,12,83500,28,1002000,280560.0,1282560.0
SO-171147,1,P026,19,310,18,5890,1060.2,6950.2
SO-171147,2,P029,12,3950,18,47400,8532.0,55932.0
SO-171147,3,P007,8,1450,18,11600,2088.0,13688.0
SO-171147,4,P014,9,83500,28,751500,210420.00000000003,961920.0
SO-171147,5,P029,19,3950,18,75050,13509.0,88559.0
SO-171147,6,P029,10,3950,18,39500,7110.0,46610.0
SO-432818,1,P007,7,1450,18,10150,1827.0,11977.0
SO-432818,2,P022,6,16900,28,101400,28392.000000000004,129792.0
SO-432818,3,P009,13,14900,28,193700,54236.00000000001,247936.0
SO-432818,4,P004,6,39800,28,238800,66864.0,305664.0
SO-432818,5,P025,19,7850,18,149150,26847.0,175997.0
SO-432818,6,P003,6,1250,18,7500,1350.0,8850.0
SO-432818,7,P005,16,8450,28,135200,37856.0,173056.0
SO-432818,8,P003,1,1250,18,1250,225.0,1475.0
SO-432818,9,P003,1,1250,18,1250,225.0,1475.0
SO-893173,1,P027,7,480,18,3360,604.8,3964.8
SO-893173,2,P003,10,1250,18,12500,2250.0,14750.0
SO-893173,3,P003,13,1250,18,16250,2925.0,19175.0
SO-893173,4,P013,7,1450,18,10150,1827.0,11977.0
SO-893173,5,P024,9,10300,28,92700,25956.000000000004,118656.0
SO-893173,6,P008,3,580,18,1740,313.2,2053.2
SO-893173,7,P023,7,12950,28,90650,25382.000000000004,116032.0
SO-893173,8,P025,3,7850,18,23550,4239.0,27789.0
SO-893173,9,P014,5,83500,28,417500,116900.0,534400.0
SO-893173,10,P021,13,46200,28,600600,168168.00000000003,768768.0
SO-893173,11,P011,5,27600,28,138000,38640.00000000001,176640.0
SO-893173,12,P029,1,3950,18,3950,711.0,4661.0
SO-424510,1,P004,4,39800,28,159200,44576.00000000001,203776.0
SO-424510,2,P028,3,2250,18,6750,1215.0,7965.0
SO-480968,1,P015,12,119000,28,1428000,399840.00000000006,1827840.0
SO-480968,2,P003,13,1250,18,16250,2925.0,19175.0
SO-480968,3,P018,15,11300,28,169500,47460.00000000001,216960.0
SO-480968,4,P017,10,520,18,5200,936.0,6136.0
SO-480968,5,P009,11,14900,28,163900,45892.00000000001,209792.0
SO-480968,6,P029,5,3950,18,19750,3555.0,23305.0
SO-480968,7,P030,15,21900,28,328500,91980.0,420480.0
SO-480968,8,P006,17,11200,28,190400,53312.00000000001,243712.0
SO-801708,1,P010,15,34900,28,523500,146580.0,670080.0
SO-801708,2,P014,12,83500,28,1002000,280560.0,1282560.0
SO-801708,3,P023,2,12950,28,25900,7252.000000000001,33152.0
SO-801708,4,P023,9,12950,28,116550,32634.000000000004,149184.0
SO-801708,5,P023,2,12950,28,25900,7252.000000000001,33152.0
SO-801708,6,P002,16,720,18,11520,2073.6,13593.6
SO-801708,7,P029,3,3950,18,11850,2133.0,13983.0
SO-801708,8,P002,9,720,18,6480,1166.4,7646.4
SO-801708,9,P008,4,580,18,2320,417.6,2737.6
SO-801708,10,P018,3,11300,28,33900,9492.0,43392.0
SO-252065,1,P026,7,310,18,2170,390.6,2560.6
SO-252065,2,P025,4,7850,18,31400,5652.0,37052.0
SO-252065,3,P023,1,12950,28,12950,3626.000000000001,16576.0
SO-311008,1,P013,20,1450,18,29000,5220.0,34220.0
SO-311008,2,P025,2,7850,18,15700,2826.0,18526.0
SO-311008,3,P009,11,14900,28,163900,45892.00000000001,209792.0
SO-311008,4,P008,19,580,18,11020,1983.6,13003.6
SO-311008,5,P005,19,8450,28,160550,44954.00000000001,205504.0
SO-311008,6,P018,17,11300,28,192100,53788.00000000001,245888.0
SO-311008,7,P001,14,24500,28,343000,96040.0,439040.0
SO-311008,8,P014,6,83500,28,501000,140280.0,641280.0
SO-311008,9,P022,11,16900,28,185900,52052.00000000001,237952.0
SO-311008,10,P001,4,24500,28,98000,27440.000000000004,125440.0
SO-311008,11,P018,4,11300,28,45200,12656.000000000002,57856.0
SO-311008,12,P030,8,21900,28,175200,49056.00000000001,224256.0
SO-345261,1,P016,13,10200,18,132600,23868.0,156468.0
SO-345261,2,P006,2,11200,28,22400,6272.000000000001,28672.0
SO-345261,3,P029,11,3950,18,43450,7821.0,51271.0
SO-659197,1,P020,14,1150,18,16100,2898.0,18998.0
SO-659197,2,P004,20,39800,28,796000,222880.00000000003,1018880.0
SO-659197,3,P007,1,1450,18,1450,261.0,1711.0
SO-659197,4,P003,3,1250,18,3750,675.0,4425.0
SO-659197,5,P024,2,10300,28,20600,5768.000000000001,26368.0
SO-659197,6,P002,18,720,18,12960,2332.8,15292.8
SO-325395,1,P003,10,1250,18,12500,2250.0,14750.0
SO-325395,2,P003,12,1250,18,15000,2700.0,17700.0
SO-325395,3,P014,5,83500,28,417500,116900.0,534400.0
SO-325395,4,P008,14,580,18,8120,1461.6,9581.6
SO-325395,5,P010,1,34900,28,34900,9772.000000000002,44672.0
SO-325395,6,P018,11,11300,28,124300,34804.0,159104.0
SO-325395,7,P016,15,10200,18,153000,27540.0,180540.0
SO-325395,8,P011,12,27600,28,331200,92736.0,423936.0
SO-325395,9,P015,19,119000,28,2261000,633080.0000000001,2894080.0
SO-325395,10,P007,15,1450,18,21750,3915.0,25665.0
SO-628178,1,P001,12,24500,28,294000,82320.00000000001,376320.0
SO-628178,2,P012,5,2450,28,12250,3430.0000000000005,15680.0
SO-628178,3,P007,5,1450,18,7250,1305.0,8555.0
SO-628178,4,P030,10,21900,28,219000,61320.00000000001,280320.0
SO-628178,5,P014,13,83500,28,1085500,303940.0,1389440.0
SO-928562,1,P008,5,580,18,2900,522.0,3422.0
SO-381886,1,P018,11,11300,28,124300,34804.0,159104.0
SO-381886,2,P030,10,21900,28,219000,61320.00000000001,280320.0
SO-381886,3,P017,6,520,18,3120,561.6,3681.6
SO-381886,4,P005,1,8450,28,8450,2366.0,10816.0
SO-106787,1,P005,16,8450,28,135200,37856.0,173056.0
SO-106787,2,P005,1,8450,28,8450,2366.0,10816.0
SO-106787,3,P025,2,7850,18,15700,2826.0,18526.0
SO-569265,1,P016,8,10200,18,81600,14688.0,96288.0
SO-569265,2,P001,4,24500,28,98000,27440.000000000004,125440.0
SO-569265,3,P018,7,11300,28,79100,22148.000000000004,101248.0
SO-569265,4,P019,17,39800,28,676600,189448.00000000003,866048.0
SO-569265,5,P021,14,46200,28,646800,181104.00000000003,827904.0
SO-569265,6,P025,2,7850,18,15700,2826.0,18526.0
SO-569265,7,P006,11,11200,28,123200,34496.0,157696.0
SO-569265,8,P013,5,1450,18,7250,1305.0,8555.0
SO-569265,9,P001,11,24500,28,269500,75460.0,344960.0
SO-569265,10,P016,5,10200,18,51000,9180.0,60180.0
SO-569265,11,P022,18,16900,28,304200,85176.00000000001,389376.0
SO-569265,12,P028,5,2250,18,11250,2025.0,13275.0
SO-230935,1,P017,14,520,18,7280,1310.4,8590.4
SO-230935,2,P014,18,83500,28,1503000,420840.00000000006,1923840.0
SO-230935,3,P007,18,1450,18,26100,4698.0,30798.0
SO-230935,4,P027,14,480,18,6720,1209.6,7929.6
SO-230935,5,P015,1,119000,28,119000,33320.0,152320.0
SO-230935,6,P022,4,16900,28,67600,18928.0,86528.0
SO-230935,7,P010,18,34900,28,628200,175896.00000000003,804096.0
SO-230935,8,P007,2,1450,18,2900,522.0,3422.0
SO-230935,9,P021,4,46200,28,184800,51744.00000000001,236544.0
SO-230935,10,P005,16,8450,28,135200,37856.0,173056.0
SO-230935,11,P021,10,46200,28,462000,129360.0,591360.0
SO-206514,1,P023,10,12950,28,129500,36260.0,165760.0
SO-700822,1,P012,12,2450,28,29400,8232.0,37632.0
SO-700822,2,P003,14,1250,18,17500,3150.0,20650.0
SO-700822,3,P020,1,1150,18,1150,207.0,1357.0
SO-700822,4,P002,13,720,18,9360,1684.8,11044.8
SO-700822,5,P014,5,83500,28,417500,116900.0,534400.0
SO-700822,6,P006,8,11200,28,89600,25088.000000000004,114688.0
SO-852239,1,P002,5,720,18,3600,648.0,4248.0
SO-852239,2,P017,8,520,18,4160,748.8,4908.8
SO-852239,3,P020,14,1150,18,16100,2898.0,18998.0
SO-852239,4,P025,2,7850,18,15700,2826.0,18526.0
SO-852239,5,P008,16,580,18,9280,1670.4,10950.4
SO-852239,6,P015,19,119000,28,2261000,633080.0000000001,2894080.0
SO-619732,1,P005,2,8450,28,16900,4732.0,21632.0
SO-619732,2,P003,1,1250,18,1250,225.0,1475.0
SO-619732,3,P028,11,2250,18,24750,4455.0,29205.0
SO-619732,4,P013,2,1450,18,2900,522.0,3422.0
SO-240292,1,P013,17,1450,18,24650,4437.0,29087.0
SO-130353,1,P010,4,34900,28,139600,39088.00000000001,178688.0
SO-130353,2,P005,1,8450,28,8450,2366.0,10816.0
SO-130353,3,P021,13,46200,28,600600,168168.00000000003,768768.0
SO-130353,4,P020,19,1150,18,21850,3933.0,25783.0
SO-130353,5,P027,10,480,18,4800,864.0,5664.0
SO-130353,6,P025,20,7850,18,157000,28260.0,185260.0
SO-130353,7,P006,3,11200,28,33600,9408.0,43008.0
SO-130353,8,P029,18,3950,18,71100,12798.0,83898.0
SO-130353,9,P024,4,10300,28,41200,11536.000000000002,52736.0
SO-130353,10,P009,19,14900,28,283100,79268.00000000001,362368.0
SO-130353,11,P024,13,10300,28,133900,37492.0,171392.0
SO-130353,12,P028,10,2250,18,22500,4050.0,26550.0
SO-629907,1,P004,20,39800,28,796000,222880.00000000003,1018880.0
SO-629907,2,P018,7,11300,28,79100,22148.000000000004,101248.0
SO-629907,3,P003,15,1250,18,18750,3375.0,22125.0
SO-629907,4,P010,5,34900,28,174500,48860.00000000001,223360.0
SO-629907,5,P010,10,34900,28,349000,97720.0,446720.0
SO-629907,6,P006,8,11200,28,89600,25088.000000000004,114688.0
SO-228597,1,P008,12,580,18,6960,1252.8,8212.8
SO-228597,2,P016,14,10200,18,142800,25704.0,168504.0
SO-228597,3,P001,6,24500,28,147000,41160.00000000001,188160.0
SO-228597,4,P015,8,119000,28,952000,266560.0,1218560.0
SO-228597,5,P003,17,1250,18,21250,3825.0,25075.0
SO-228597,6,P016,17,10200,18,173400,31212.0,204612.0
SO-228597,7,P026,2,310,18,620,111.6,731.6
SO-228597,8,P023,19,12950,28,246050,68894.0,314944.0
SO-228597,9,P005,8,8450,28,67600,18928.0,86528.0
SO-243958,1,P024,16,10300,28,164800,46144.00000000001,210944.0
SO-243958,2,P008,14,580,18,8120,1461.6,9581.6
SO-243958,3,P005,2,8450,28,16900,4732.0,21632.0
SO-243958,4,P013,1,1450,18,1450,261.0,1711.0
SO-243958,5,P022,6,16900,28,101400,28392.000000000004,129792.0
SO-243958,6,P021,17,46200,28,785400,219912.00000000003,1005312.0
SO-243958,7,P017,2,520,18,1040,187.2,1227.2
SO-243958,8,P023,6,12950,28,77700,21756.000000000004,99456.0
SO-243958,9,P026,15,310,18,4650,837.0,5487.0
SO-243958,10,P013,5,1450,18,7250,1305.0,8555.0
SO-243958,11,P001,6,24500,28,147000,41160.00000000001,188160.0
SO-923949,1,P001,14,24500,28,343000,96040.0,439040.0
SO-923949,2,P003,1,1250,18,1250,225.0,1475.0
SO-923949,3,P018,2,11300,28,22600,6328.000000000001,28928.0
SO-923949,4,P016,10,10200,18,102000,18360.0,120360.0
SO-923949,5,P002,17,720,18,12240,2203.2,14443.2
SO-923949,6,P014,19,83500,28,1586500,444220.00000000006,2030720.0
SO-923949,7,P002,1,720,18,720,129.6,849.6
SO-923949,8,P001,3,24500,28,73500,20580.000000000004,94080.0
SO-923949,9,P012,4,2450,28,9800,2744.0000000000005,12544.0
SO-923949,10,P024,1,10300,28,10300,2884.0000000000005,13184.0
SO-923949,11,P024,10,10300,28,103000,28840.000000000004,131840.0
SO-166044,1,P012,3,2450,28,7350,2058.0,9408.0
SO-123720,1,P001,13,24500,28,318500,89180.00000000001,407680.0
SO-123720,2,P014,9,83500,28,751500,210420.00000000003,961920.0
SO-123720,3,P024,11,10300,28,113300,31724.000000000004,145024.0
SO-123720,4,P010,10,34900,28,349000,97720.0,446720.0
SO-123720,5,P009,11,14900,28,163900,45892.00000000001,209792.0
SO-123720,6,P008,12,580,18,6960,1252.8,8212.8
SO-123720,7,P010,20,34900,28,698000,195440.00000000003,893440.0
SO-123720,8,P008,16,580,18,9280,1670.4,10950.4
SO-240252,1,P002,7,720,18,5040,907.2,5947.2
SO-240252,2,P001,8,24500,28,196000,54880.00000000001,250880.0
SO-240252,3,P018,15,11300,28,169500,47460.00000000001,216960.0
SO-240252,4,P007,18,1450,18,26100,4698.0,30798.0
SO-240252,5,P017,14,520,18,7280,1310.4,8590.4
SO-240252,6,P026,15,310,18,4650,837.0,5487.0
SO-240252,7,P008,5,580,18,2900,522.0,3422.0
SO-240252,8,P014,15,83500,28,1252500,350700.00000000006,1603200.0
SO-240252,9,P008,19,580,18,11020,1983.6,13003.6
SO-240252,10,P013,20,1450,18,29000,5220.0,34220.0
SO-240252,11,P030,8,21900,28,175200,49056.00000000001,224256.0
SO-141593,1,P018,8,11300,28,90400,25312.000000000004,115712.0
SO-141593,2,P017,19,520,18,9880,1778.4,11658.4
SO-141593,3,P004,14,39800,28,557200,156016.00000000003,713216.0
SO-141593,4,P029,12,3950,18,47400,8532.0,55932.0
SO-141593,5,P014,6,83500,28,501000,140280.0,641280.0
SO-141593,6,P020,11,1150,18,12650,2277.0,14927.0
SO-141593,7,P019,12,39800,28,477600,133728.0,611328.0
SO-141593,8,P006,15,11200,28,168000,47040.00000000001,215040.0
SO-141593,9,P008,19,580,18,11020,1983.6,13003.6
SO-141593,10,P019,9,39800,28,358200,100296.0,458496.0
SO-141593,11,P009,17,14900,28,253300,70924.0,324224.0
SO-544502,1,P002,19,720,18,13680,2462.4,16142.4
SO-544502,2,P001,20,24500,28,490000,137200.0,627200.0
SO-478690,1,P007,9,1450,18,13050,2349.0,15399.0
SO-478690,2,P015,14,119000,28,1666000,466480.00000000006,2132480.0
SO-478690,3,P012,17,2450,28,41650,11662.000000000002,53312.0
SO-478690,4,P007,18,1450,18,26100,4698.0,30798.0
SO-478690,5,P022,4,16900,28,67600,18928.0,86528.0
SO-285494,1,P022,17,16900,28,287300,80444.00000000001,367744.0
SO-285494,2,P023,20,12950,28,259000,72520.0,331520.0
SO-285494,3,P016,1,10200,18,10200,1836.0,12036.0
SO-285494,4,P015,13,119000,28,1547000,433160.00000000006,1980160.0
SO-285494,5,P019,7,39800,28,278600,78008.00000000001,356608.0
SO-285494,6,P009,10,14900,28,149000,41720.00000000001,190720.0
SO-652468,1,P001,2,24500,28,49000,13720.000000000002,62720.0
SO-652468,2,P005,1,8450,28,8450,2366.0,10816.0
SO-652468,3,P008,19,580,18,11020,1983.6,13003.6
SO-652468,4,P002,1,720,18,720,129.6,849.6
SO-652468,5,P005,8,8450,28,67600,18928.0,86528.0
SO-652468,6,P008,8,580,18,4640,835.1999999999999,5475.2
SO-652468,7,P026,10,310,18,3100,558.0,3658.0
SO-652468,8,P023,13,12950,28,168350,47138.00000000001,215488.0
SO-199606,1,P020,4,1150,18,4600,828.0,5428.0
SO-199606,2,P017,14,520,18,7280,1310.4,8590.4
SO-199606,3,P017,17,520,18,8840,1591.2,10431.2
SO-199606,4,P007,13,1450,18,18850,3393.0,22243.0
SO-199606,5,P018,20,11300,28,226000,63280.00000000001,289280.0
SO-403521,1,P001,7,24500,28,171500,48020.00000000001,219520.0
SO-403521,2,P006,10,11200,28,112000,31360.000000000004,143360.0
SO-403521,3,P012,18,2450,28,44100,12348.000000000002,56448.0
SO-403521,4,P004,4,39800,28,159200,44576.00000000001,203776.0
SO-403521,5,P021,6,46200,28,277200,77616.00000000001,354816.0
SO-663852,1,P019,10,39800,28,398000,111440.0,509440.0
SO-663852,2,P019,2,39800,28,79600,22288.000000000004,101888.0
SO-663852,3,P029,7,3950,18,27650,4977.0,32627.0
SO-663852,4,P005,1,8450,28,8450,2366.0,10816.0
SO-288309,1,P011,7,27600,28,193200,54096.00000000001,247296.0
SO-288309,2,P025,8,7850,18,62800,11304.0,74104.0
SO-288309,3,P019,7,39800,28,278600,78008.00000000001,356608.0
SO-288309,4,P015,20,119000,28,2380000,666400.0000000001,3046400.0
SO-288309,5,P019,7,39800,28,278600,78008.00000000001,356608.0
SO-288309,6,P019,17,39800,28,676600,189448.00000000003,866048.0
SO-550380,1,P011,16,27600,28,441600,123648.0,565248.0
SO-550380,2,P020,6,1150,18,6900,1242.0,8142.0
SO-550380,3,P023,17,12950,28,220150,61642.00000000001,281792.0
SO-550380,4,P021,2,46200,28,92400,25872.000000000004,118272.0
SO-550380,5,P013,3,1450,18,4350,783.0,5133.0
SO-550380,6,P009,12,14900,28,178800,50064.00000000001,228864.0
SO-550380,7,P015,10,119000,28,1190000,333200.00000000006,1523200.0
SO-646959,1,P024,19,10300,28,195700,54796.00000000001,250496.0
SO-646959,2,P024,20,10300,28,206000,57680.00000000001,263680.0
SO-646959,3,P014,16,83500,28,1336000,374080.00000000006,1710080.0
SO-646959,4,P012,18,2450,28,44100,12348.000000000002,56448.0
SO-646959,5,P012,18,2450,28,44100,12348.000000000002,56448.0
SO-646959,6,P010,11,34900,28,383900,107492.0,491392.0
SO-646959,7,P028,2,2250,18,4500,810.0,5310.0
SO-646959,8,P001,11,24500,28,269500,75460.0,344960.0
SO-646959,9,P022,12,16900,28,202800,56784.00000000001,259584.0
SO-646959,10,P027,12,480,18,5760,1036.8,6796.8
SO-646959,11,P021,17,46200,28,785400,219912.00000000003,1005312.0
SO-805245,1,P013,7,1450,18,10150,1827.0,11977.0
SO-805245,2,P006,19,11200,28,212800,59584.00000000001,272384.0
SO-805245,3,P002,18,720,18,12960,2332.8,15292.8
SO-805245,4,P008,8,580,18,4640,835.1999999999999,5475.2
SO-805245,5,P002,7,720,18,5040,907.2,5947.2
SO-805245,6,P019,20,39800,28,796000,222880.00000000003,1018880.0
SO-805245,7,P004,17,39800,28,676600,189448.00000000003,866048.0
SO-805245,8,P003,11,1250,18,13750,2475.0,16225.0
SO-121920,1,P027,19,480,18,9120,1641.6,10761.6
SO-121920,2,P009,13,14900,28,193700,54236.00000000001,247936.0
SO-121920,3,P021,13,46200,28,600600,168168.00000000003,768768.0
SO-121920,4,P010,16,34900,28,558400,156352.00000000003,714752.0
SO-121920,5,P025,7,7850,18,54950,9891.0,64841.0
SO-121920,6,P002,5,720,18,3600,648.0,4248.0
SO-842941,1,P020,18,1150,18,20700,3726.0,24426.0
SO-842941,2,P024,7,10300,28,72100,20188.000000000004,92288.0
SO-833318,1,P003,7,1250,18,8750,1575.0,10325.0
SO-833318,2,P018,8,11300,28,90400,25312.000000000004,115712.0
SO-833318,3,P003,5,1250,18,6250,1125.0,7375.0
SO-833318,4,P016,19,10200,18,193800,34884.0,228684.0
SO-237015,1,P018,17,11300,28,192100,53788.00000000001,245888.0
SO-237015,2,P012,4,2450,28,9800,2744.0000000000005,12544.0
SO-237015,3,P014,6,83500,28,501000,140280.0,641280.0
SO-237015,4,P013,11,1450,18,15950,2871.0,18821.0
SO-237015,5,P025,11,7850,18,86350,15543.0,101893.0
SO-237015,6,P006,2,11200,28,22400,6272.000000000001,28672.0
SO-237015,7,P024,2,10300,28,20600,5768.000000000001,26368.0
SO-924857,1,P006,17,11200,28,190400,53312.00000000001,243712.0
SO-882057,1,P024,3,10300,28,30900,8652.0,39552.0
SO-882057,2,P014,4,83500,28,334000,93520.0,427520.0
SO-882057,3,P021,6,46200,28,277200,77616.00000000001,354816.0
SO-125514,1,P019,1,39800,28,39800,11144.000000000002,50944.0
SO-125514,2,P010,2,34900,28,69800,19544.000000000004,89344.0
SO-125514,3,P022,2,16900,28,33800,9464.0,43264.0
SO-125514,4,P024,11,10300,28,113300,31724.000000000004,145024.0
SO-125514,5,P015,8,119000,28,952000,266560.0,1218560.0
SO-125514,6,P024,16,10300,28,164800,46144.00000000001,210944.0
SO-125514,7,P009,19,14900,28,283100,79268.00000000001,362368.0
SO-155512,1,P029,1,3950,18,3950,711.0,4661.0
SO-155512,2,P027,8,480,18,3840,691.1999999999999,4531.2
SO-155512,3,P012,3,2450,28,7350,2058.0,9408.0
SO-155512,4,P024,17,10300,28,175100,49028.00000000001,224128.0
SO-155512,5,P002,3,720,18,2160,388.8,2548.8
SO-155512,6,P025,18,7850,18,141300,25434.0,166734.0
SO-155512,7,P014,10,83500,28,835000,233800.00000000003,1068800.0
SO-155512,8,P013,12,1450,18,17400,3132.0,20532.0
SO-155512,9,P022,13,16900,28,219700,61516.00000000001,281216.0
SO-155512,10,P011,12,27600,28,331200,92736.0,423936.0
SO-222760,1,P010,4,34900,28,139600,39088.00000000001,178688.0
SO-222760,2,P018,11,11300,28,124300,34804.0,159104.0
SO-222760,3,P019,2,39800,28,79600,22288.000000000004,101888.0
SO-222760,4,P030,3,21900,28,65700,18396.0,84096.0
SO-222760,5,P020,19,1150,18,21850,3933.0,25783.0
SO-963330,1,P026,1,310,18,310,55.8,365.8
SO-963330,2,P014,18,83500,28,1503000,420840.00000000006,1923840.0
SO-963330,3,P022,5,16900,28,84500,23660.000000000004,108160.0
SO-963330,4,P004,15,39800,28,597000,167160.00000000003,764160.0
SO-963330,5,P021,17,46200,28,785400,219912.00000000003,1005312.0
SO-963330,6,P004,10,39800,28,398000,111440.0,509440.0
SO-963330,7,P017,16,520,18,8320,1497.6,9817.6
SO-963330,8,P017,1,520,18,520,93.6,613.6
SO-963330,9,P024,19,10300,28,195700,54796.00000000001,250496.0
SO-963330,10,P020,16,1150,18,18400,3312.0,21712.0
SO-963330,11,P003,10,1250,18,12500,2250.0,14750.0
SO-963330,12,P029,20,3950,18,79000,14220.0,93220.0
SO-563603,1,P022,5,16900,28,84500,23660.000000000004,108160.0
SO-563603,2,P001,16,24500,28,392000,109760.0,501760.0
SO-563603,3,P024,12,10300,28,123600,34608.0,158208.0
SO-617346,1,P010,8,34900,28,279200,78176.00000000001,357376.0
SO-638307,1,P009,7,14900,28,104300,29204.000000000004,133504.0
SO-638307,2,P015,2,119000,28,238000,66640.0,304640.0
SO-638307,3,P003,12,1250,18,15000,2700.0,17700.0
SO-638307,4,P020,2,1150,18,2300,414.0,2714.0
SO-638307,5,P022,16,16900,28,270400,75712.0,346112.0
SO-638307,6,P018,7,11300,28,79100,22148.000000000004,101248.0
SO-638307,7,P001,4,24500,28,98000,27440.000000000004,125440.0
SO-638307,8,P018,3,11300,28,33900,9492.0,43392.0
SO-638307,9,P013,2,1450,18,2900,522.0,3422.0
SO-768715,1,P004,13,39800,28,517400,144872.0,662272.0
SO-117950,1,P023,8,12950,28,103600,29008.000000000004,132608.0
SO-117950,2,P004,18,39800,28,716400,200592.00000000003,916992.0
SO-117950,3,P001,16,24500,28,392000,109760.0,501760.0
SO-117950,4,P023,19,12950,28,246050,68894.0,314944.0
SO-117950,5,P017,11,520,18,5720,1029.6,6749.6
SO-117950,6,P016,17,10200,18,173400,31212.0,204612.0
SO-117950,7,P009,15,14900,28,223500,62580.00000000001,286080.0
