movement_id,product_id,branch_id,movement_type,movement_date,quantity,reference_type,reference_id,running_balance
MOV-OUT-198406,P011,CHN001,OUT,2022-03-21,8,SO,SO-233796,58000
MOV-IN-82619,P011,CHN001,IN,2022-03-22,127,PO,PO-820848,58127
MOV-IN-20005,P011,CHN001,IN,2022-03-26,88,PO,PO-274296,58215
MOV-IN-141901,P011,CHN001,IN,2022-03-26,84,PO,PO-409585,58299
MOV-OUT-222280,P011,CHN001,OUT,2022-03-30,16,SO,SO-761819,58283
MOV-ADJ-797,P011,CHN001,ADJUSTMENT,2022-03-30,42,ADJ,ADJ-797,58241
MOV-IN-43102,P011,CHN001,IN,2022-03-31,186,PO,PO-153097,58427
MOV-OUT-150203,P011,CHN001,OUT,2022-03-31,12,SO,SO-558197,58415
MOV-OUT-127973,P011,CHN001,OUT,2022-04-01,11,SO,SO-991527,58404
MOV-OUT-142714,P011,CHN001,OUT,2022-04-06,20,SO,SO-217811,58384
MOV-IN-28277,P011,CHN001,IN,2022-04-07,27,PO,PO-689707,58411
MOV-IN-28282,P011,CHN001,IN,2022-04-07,273,PO,PO-689707,58684
MOV-IN-28344,P011,CHN001,IN,2022-04-15,294,PO,PO-114326,58978
MOV-OUT-148894,P011,CHN001,OUT,2022-04-16,18,SO,SO-906510,58960
MOV-IN-57410,P011,CHN001,IN,2022-04-18,24,PO,PO-899531,58984
MOV-IN-31259,P011,CHN001,IN,2022-04-21,67,PO,PO-194957,59051
MOV-IN-36175,P011,CHN001,IN,2022-04-21,47,PO,PO-215482,59098
MOV-OUT-215330,P011,CHN001,OUT,2022-04-22,8,SO,SO-450166,59090
MOV-OUT-216641,P011,CHN001,OUT,2022-04-25,14,SO,SO-299942,59076
MOV-IN-110125,P011,CHN001,IN,2022-04-26,270,PO,PO-381236,59346
MOV-OUT-149679,P011,CHN001,OUT,2022-04-26,13,SO,SO-871903,59333
MOV-OUT-190387,P011,CHN001,OUT,2022-04-26,13,SO,SO-779501,59320
MOV-OUT-242871,P011,CHN001,OUT,2022-04-26,9,SO,SO-511690,59311
MOV-OUT-195268,P011,CHN001,OUT,2022-04-28,17,SO,SO-591445,59294
MOV-IN-95779,P011,CHN001,IN,2022-04-28,135,PO,PO-121773,59429
MOV-IN-127271,P011,CHN001,IN,2022-04-29,264,PO,PO-221157,59693
MOV-OUT-174948,P011,CHN001,OUT,2022-05-02,15,SO,SO-107753,59678
MOV-IN-95633,P011,CHN001,IN,2022-05-03,251,PO,PO-883402,59929
MOV-IN-133076,P011,CHN001,IN,2022-05-03,82,PO,PO-489489,60011
MOV-OUT-209787,P011,CHN001,OUT,2022-05-04,16,SO,SO-243358,59995
MOV-OUT-183363,P011,CHN001,OUT,2022-05-07,15,SO,SO-692762,59980
MOV-OUT-202592,P011,CHN001,OUT,2022-05-07,11,SO,SO-175986,59969
MOV-OUT-222421,P011,CHN001,OUT,2022-05-07,2,SO,SO-751070,59967
MOV-IN-153394,P011,CHN001,IN,2022-05-09,227,PO,PO-875712,60194
MOV-OUT-244869,P011,CHN001,OUT,2022-05-12,18,SO,SO-132202,60176
MOV-OUT-245427,P011,CHN001,OUT,2022-05-15,12,SO,SO-649844,60164
MOV-OUT-174763,P011,CHN001,OUT,2022-05-18,13,SO,SO-164338,60151
MOV-IN-119773,P011,CHN001,IN,2022-05-19,274,PO,PO-189573,60425
MOV-OUT-242560,P011,CHN001,OUT,2022-05-20,2,SO,SO-255312,60423
MOV-IN-101492,P011,CHN001,IN,2022-05-23,215,PO,PO-429329,60638
MOV-IN-93864,P011,CHN001,IN,2022-05-26,192,PO,PO-552324,60830
MOV-IN-73853,P011,CHN001,IN,2022-05-29,268,PO,PO-308302,61098
MOV-OUT-219643,P011,CHN001,OUT,2022-05-30,15,SO,SO-629293,61083
MOV-OUT-217557,P011,CHN001,OUT,2022-05-31,16,SO,SO-146138,61067
MOV-OUT-219310,P011,CHN001,OUT,2022-06-02,8,SO,SO-989040,61059
MOV-IN-143753,P011,CHN001,IN,2022-06-03,269,PO,PO-869155,61328
MOV-IN-143755,P011,CHN001,IN,2022-06-03,153,PO,PO-869155,61481
MOV-OUT-241413,P011,CHN001,OUT,2022-06-05,14,SO,SO-205151,61467
MOV-IN-88749,P011,CHN001,IN,2022-06-07,37,PO,PO-706727,61504
MOV-OUT-172154,P011,CHN001,OUT,2022-06-14,6,SO,SO-506386,61498
MOV-IN-37481,P011,CHN001,IN,2022-06-16,240,PO,PO-477476,61738
MOV-OUT-228371,P011,CHN001,OUT,2022-06-18,19,SO,SO-981707,61719
MOV-OUT-228374,P011,CHN001,OUT,2022-06-18,17,SO,SO-981707,61702
MOV-IN-129476,P011,CHN001,IN,2022-06-20,214,PO,PO-521000,61916
MOV-OUT-145830,P011,CHN001,OUT,2022-06-23,7,SO,SO-991597,61909
MOV-OUT-203643,P011,CHN001,OUT,2022-06-23,19,SO,SO-950856,61890
MOV-OUT-246442,P011,CHN001,OUT,2022-06-23,20,SO,SO-678477,61870
MOV-OUT-151930,P011,CHN001,OUT,2022-06-26,1,SO,SO-407390,61869
MOV-IN-10152,P011,CHN001,IN,2022-06-26,188,PO,PO-602412,62057
MOV-OUT-234753,P011,CHN001,OUT,2022-06-29,1,SO,SO-183169,62056
MOV-OUT-256686,P011,CHN001,OUT,2022-07-01,16,SO,SO-600655,62040
MOV-OUT-170275,P011,CHN001,OUT,2022-07-02,17,SO,SO-289100,62023
MOV-OUT-128572,P011,CHN001,OUT,2022-07-03,8,SO,SO-744439,62015
MOV-OUT-128820,P011,CHN001,OUT,2022-07-03,15,SO,SO-590650,62000
MOV-IN-64536,P011,CHN001,IN,2022-07-06,281,PO,PO-548720,62281
MOV-OUT-160648,P011,CHN001,OUT,2022-07-07,1,SO,SO-114798,62280
MOV-OUT-218975,P011,CHN001,OUT,2022-07-07,4,SO,SO-936648,62276
MOV-OUT-203636,P011,CHN001,OUT,2022-07-13,13,SO,SO-248445,62263
MOV-IN-94655,P011,CHN001,IN,2022-07-23,290,PO,PO-575901,62553
MOV-OUT-233115,P011,CHN001,OUT,2022-07-25,1,SO,SO-791529,62552
MOV-OUT-150916,P011,CHN001,OUT,2022-07-29,6,SO,SO-756235,62546
MOV-IN-13066,P011,CHN001,IN,2022-07-30,162,PO,PO-472903,62708
MOV-OUT-239973,P011,CHN001,OUT,2022-08-01,10,SO,SO-643702,62698
MOV-OUT-202007,P011,CHN001,OUT,2022-08-03,7,SO,SO-798096,62691
MOV-OUT-255765,P011,CHN001,OUT,2022-08-08,11,SO,SO-606855,62680
MOV-IN-136777,P011,CHN001,IN,2022-08-10,111,PO,PO-365964,62791
MOV-OUT-158018,P011,CHN001,OUT,2022-08-13,17,SO,SO-864449,62774
MOV-IN-23599,P011,CHN001,IN,2022-08-16,43,PO,PO-328844,62817
MOV-IN-132697,P011,CHN001,IN,2022-08-17,283,PO,PO-612076,63100
MOV-OUT-221810,P011,CHN001,OUT,2022-08-17,12,SO,SO-490559,63088
MOV-OUT-148902,P011,CHN001,OUT,2022-08-25,11,SO,SO-888117,63077
MOV-IN-7831,P011,CHN001,IN,2022-08-26,173,PO,PO-469518,63250
MOV-OUT-243589,P011,CHN001,OUT,2022-08-27,18,SO,SO-526160,63232
MOV-IN-131036,P011,CHN001,IN,2022-08-28,242,PO,PO-753941,63474
MOV-OUT-169630,P011,CHN001,OUT,2022-08-28,8,SO,SO-358820,63466
MOV-OUT-169641,P011,CHN001,OUT,2022-08-28,2,SO,SO-953938,63464
MOV-OUT-227099,P011,CHN001,OUT,2022-08-28,19,SO,SO-662210,63445
MOV-OUT-138073,P011,CHN001,OUT,2022-08-31,6,SO,SO-734554,63439
MOV-OUT-232964,P011,CHN001,OUT,2022-09-02,6,SO,SO-925377,63433
MOV-OUT-232967,P011,CHN001,OUT,2022-09-02,18,SO,SO-925377,63415
MOV-IN-80076,P011,CHN001,IN,2022-09-03,238,PO,PO-888366,63653
MOV-OUT-199312,P011,CHN001,OUT,2022-09-03,20,SO,SO-145288,63633
MOV-IN-100819,P011,CHN001,IN,2022-09-08,44,PO,PO-920605,63677
MOV-IN-100817,P011,CHN001,IN,2022-09-08,181,PO,PO-920605,63858
MOV-IN-278,P011,CHN001,IN,2022-09-08,21,PO,PO-496930,63879
MOV-IN-107120,P011,CHN001,IN,2022-09-11,299,PO,PO-805948,64178
MOV-IN-97835,P011,CHN001,IN,2022-09-12,79,PO,PO-904223,64257
MOV-IN-97836,P011,CHN001,IN,2022-09-12,273,PO,PO-904223,64530
MOV-IN-98899,P011,CHN001,IN,2022-09-13,221,PO,PO-119605,64751
MOV-IN-149421,P011,CHN001,IN,2022-09-18,80,PO,PO-420310,64831
MOV-IN-108395,P011,CHN001,IN,2022-09-20,156,PO,PO-914554,64987
MOV-OUT-164834,P011,CHN001,OUT,2022-09-22,15,SO,SO-601036,64972
MOV-IN-112494,P011,CHN001,IN,2022-09-25,241,PO,PO-675030,65213
MOV-OUT-144970,P011,CHN001,OUT,2022-09-30,19,SO,SO-306575,65194
MOV-IN-79446,P011,CHN001,IN,2022-10-02,136,PO,PO-773727,65330
MOV-OUT-178830,P011,CHN001,OUT,2022-10-04,20,SO,SO-376744,65310
MOV-IN-78650,P011,CHN001,IN,2022-10-06,123,PO,PO-609116,65433
MOV-OUT-192616,P011,CHN001,OUT,2022-10-06,20,SO,SO-378945,65413
MOV-IN-142145,P011,CHN001,IN,2022-10-11,216,PO,PO-309964,65629
MOV-OUT-224271,P011,CHN001,OUT,2022-10-11,16,SO,SO-926642,65613
MOV-OUT-171543,P011,CHN001,OUT,2022-10-15,2,SO,SO-924504,65611
MOV-OUT-143905,P011,CHN001,OUT,2022-10-18,10,SO,SO-265493,65601
MOV-OUT-209165,P011,CHN001,OUT,2022-10-21,11,SO,SO-407009,65590
MOV-OUT-141675,P011,CHN001,OUT,2022-10-23,2,SO,SO-712441,65588
MOV-IN-36397,P011,CHN001,IN,2022-10-27,180,PO,PO-911608,65768
MOV-OUT-171369,P011,CHN001,OUT,2022-10-27,6,SO,SO-580384,65762
MOV-OUT-158672,P011,CHN001,OUT,2022-10-28,18,SO,SO-544563,65744
MOV-IN-56433,P011,CHN001,IN,2022-10-30,34,PO,PO-310276,65778
MOV-OUT-152528,P011,CHN001,OUT,2022-11-01,14,SO,SO-293179,65764
MOV-OUT-230675,P011,CHN001,OUT,2022-11-01,16,SO,SO-623496,65748
MOV-IN-14756,P011,CHN001,IN,2022-11-02,48,PO,PO-364125,65796
MOV-IN-25777,P011,CHN001,IN,2022-11-03,252,PO,PO-486286,66048
MOV-OUT-138927,P011,CHN001,OUT,2022-11-03,18,SO,SO-980614,66030
MOV-IN-125859,P011,CHN001,IN,2022-11-05,227,PO,PO-190269,66257
MOV-OUT-166852,P011,CHN001,OUT,2022-11-05,16,SO,SO-273961,66241
MOV-IN-41940,P011,CHN001,IN,2022-11-06,47,PO,PO-475530,66288
MOV-OUT-224585,P011,CHN001,OUT,2022-11-09,2,SO,SO-583674,66286
MOV-OUT-195159,P011,CHN001,OUT,2022-11-09,16,SO,SO-363600,66270
MOV-IN-18934,P011,CHN001,IN,2022-11-11,280,PO,PO-406944,66550
MOV-IN-18939,P011,CHN001,IN,2022-11-11,63,PO,PO-406944,66613
MOV-IN-18940,P011,CHN001,IN,2022-11-11,123,PO,PO-406944,66736
MOV-OUT-157623,P011,CHN001,OUT,2022-11-11,9,SO,SO-812851,66727
MOV-OUT-204893,P011,CHN001,OUT,2022-11-13,17,SO,SO-883407,66710
MOV-IN-41829,P011,CHN001,IN,2022-11-14,77,PO,PO-340186,66787
MOV-IN-66871,P011,CHN001,IN,2022-11-16,237,PO,PO-785379,67024
MOV-IN-117218,P011,CHN001,IN,2022-11-16,157,PO,PO-349607,67181
MOV-IN-142815,P011,CHN001,IN,2022-11-16,21,PO,PO-147776,67202
MOV-OUT-158375,P011,CHN001,OUT,2022-11-17,7,SO,SO-353264,67195
MOV-OUT-253617,P011,CHN001,OUT,2022-11-18,9,SO,SO-538396,67186
MOV-OUT-136382,P011,CHN001,OUT,2022-11-18,16,SO,SO-816676,67170
MOV-OUT-254135,P011,CHN001,OUT,2022-11-22,10,SO,SO-159575,67160
MOV-OUT-224816,P011,CHN001,OUT,2022-11-30,20,SO,SO-859398,67140
MOV-OUT-248699,P011,CHN001,OUT,2022-11-30,8,SO,SO-245411,67132
MOV-IN-389,P011,CHN001,IN,2022-12-03,265,PO,PO-466358,67397
MOV-IN-64975,P011,CHN001,IN,2022-12-04,31,PO,PO-366522,67428
MOV-IN-39929,P011,CHN001,IN,2022-12-06,89,PO,PO-112341,67517
MOV-IN-55513,P011,CHN001,IN,2022-12-06,20,PO,PO-202772,67537
MOV-OUT-201282,P011,CHN001,OUT,2022-12-06,14,SO,SO-156349,67523
MOV-OUT-216580,P011,CHN001,OUT,2022-12-07,3,SO,SO-322679,67520
MOV-OUT-216583,P011,CHN001,OUT,2022-12-07,3,SO,SO-322679,67517
MOV-IN-109751,P011,CHN001,IN,2022-12-08,75,PO,PO-606125,67592
MOV-IN-106401,P011,CHN001,IN,2022-12-08,141,PO,PO-232090,67733
MOV-IN-148271,P011,CHN001,IN,2022-12-13,207,PO,PO-806283,67940
MOV-IN-14808,P011,CHN001,IN,2022-12-15,257,PO,PO-753690,68197
MOV-OUT-155632,P011,CHN001,OUT,2022-12-15,9,SO,SO-494562,68188
MOV-OUT-188772,P011,CHN001,OUT,2022-12-16,4,SO,SO-672485,68184
MOV-IN-130701,P011,CHN001,IN,2022-12-20,212,PO,PO-977472,68396
MOV-OUT-223446,P011,CHN001,OUT,2022-12-21,5,SO,SO-923264,68391
MOV-OUT-223453,P011,CHN001,OUT,2022-12-21,1,SO,SO-923264,68390
MOV-IN-80717,P011,CHN001,IN,2022-12-22,93,PO,PO-888080,68483
MOV-OUT-139659,P011,CHN001,OUT,2022-12-23,6,SO,SO-654760,68477
MOV-IN-80685,P011,CHN001,IN,2022-12-24,197,PO,PO-545511,68674
MOV-IN-60012,P011,CHN001,IN,2022-12-24,247,PO,PO-467688,68921
MOV-IN-69579,P011,CHN001,IN,2022-12-25,283,PO,PO-236080,69204
MOV-IN-119201,P011,CHN001,IN,2022-12-25,198,PO,PO-383876,69402
MOV-OUT-142141,P011,CHN001,OUT,2022-12-25,20,SO,SO-403859,69382
MOV-IN-39546,P011,CHN001,IN,2022-12-26,242,PO,PO-662907,69624
MOV-IN-58652,P011,CHN001,IN,2022-12-30,203,PO,PO-474764,69827
MOV-IN-58657,P011,CHN001,IN,2022-12-30,190,PO,PO-474764,70017
MOV-OUT-149470,P011,CHN001,OUT,2023-01-01,8,SO,SO-665927,70009
MOV-IN-126916,P011,CHN001,IN,2023-01-04,218,PO,PO-897923,70227
MOV-OUT-146497,P011,CHN001,OUT,2023-01-06,1,SO,SO-325077,70226
MOV-OUT-161325,P011,CHN001,OUT,2023-01-09,7,SO,SO-881688,70219
MOV-IN-14135,P011,CHN001,IN,2023-01-09,209,PO,PO-614224,70428
MOV-OUT-241879,P011,CHN001,OUT,2023-01-11,10,SO,SO-739564,70418
MOV-IN-118532,P011,CHN001,IN,2023-01-14,29,PO,PO-299673,70447
MOV-IN-118535,P011,CHN001,IN,2023-01-14,166,PO,PO-299673,70613
MOV-OUT-130495,P011,CHN001,OUT,2023-01-14,14,SO,SO-912985,70599
MOV-IN-54916,P011,CHN001,IN,2023-01-15,89,PO,PO-498942,70688
MOV-IN-119823,P011,CHN001,IN,2023-01-16,100,PO,PO-528973,70788
MOV-OUT-247772,P011,CHN001,OUT,2023-01-16,2,SO,SO-138323,70786
MOV-IN-34582,P011,CHN001,IN,2023-01-17,34,PO,PO-806946,70820
MOV-IN-134099,P011,CHN001,IN,2023-01-20,115,PO,PO-163045,70935
MOV-IN-101909,P011,CHN001,IN,2023-01-21,50,PO,PO-277039,70985
MOV-IN-128022,P011,CHN001,IN,2023-01-25,247,PO,PO-802999,71232
MOV-OUT-133498,P011,CHN001,OUT,2023-01-26,9,SO,SO-600820,71223
MOV-OUT-160372,P011,CHN001,OUT,2023-01-26,10,SO,SO-321325,71213
MOV-IN-57872,P011,CHN001,IN,2023-01-29,287,PO,PO-331898,71500
MOV-OUT-245398,P011,CHN001,OUT,2023-01-30,12,SO,SO-761544,71488
MOV-OUT-254559,P011,CHN001,OUT,2023-02-05,9,SO,SO-886223,71479
MOV-IN-65309,P011,CHN001,IN,2023-02-06,38,PO,PO-813416,71517
MOV-IN-48085,P011,CHN001,IN,2023-02-07,68,PO,PO-220001,71585
MOV-IN-68111,P011,CHN001,IN,2023-02-08,51,PO,PO-689581,71636
MOV-IN-68119,P011,CHN001,IN,2023-02-08,235,PO,PO-689581,71871
MOV-OUT-198750,P011,CHN001,OUT,2023-02-08,20,SO,SO-775342,71851
MOV-IN-100179,P011,CHN001,IN,2023-02-09,173,PO,PO-657062,72024
MOV-IN-70705,P011,CHN001,IN,2023-02-12,29,PO,PO-896970,72053
MOV-OUT-219612,P011,CHN001,OUT,2023-02-17,10,SO,SO-295301,72043
MOV-OUT-178871,P011,CHN001,OUT,2023-02-18,9,SO,SO-105149,72034
MOV-IN-140478,P011,CHN001,IN,2023-02-19,179,PO,PO-585847,72213
MOV-OUT-152060,P011,CHN001,OUT,2023-02-19,15,SO,SO-250229,72198
MOV-IN-25471,P011,CHN001,IN,2023-02-20,92,PO,PO-228015,72290
MOV-IN-25479,P011,CHN001,IN,2023-02-20,81,PO,PO-228015,72371
MOV-IN-50697,P011,CHN001,IN,2023-02-20,50,PO,PO-579289,72421
MOV-OUT-147565,P011,CHN001,OUT,2023-02-20,16,SO,SO-351453,72405
MOV-IN-29900,P011,CHN001,IN,2023-02-21,188,PO,PO-710605,72593
MOV-IN-116250,P011,CHN001,IN,2023-02-21,134,PO,PO-565548,72727
MOV-IN-65566,P011,CHN001,IN,2023-02-22,177,PO,PO-504030,72904
MOV-IN-1756,P011,CHN001,IN,2023-02-22,27,PO,PO-199017,72931
MOV-IN-65563,P011,CHN001,IN,2023-02-22,28,PO,PO-504030,72959
MOV-IN-26724,P011,CHN001,IN,2023-02-23,74,PO,PO-560452,73033
MOV-IN-81777,P011,CHN001,IN,2023-02-23,51,PO,PO-507965,73084
MOV-IN-122873,P011,CHN001,IN,2023-02-24,242,PO,PO-825052,73326
MOV-OUT-233374,P011,CHN001,OUT,2023-02-25,10,SO,SO-965802,73316
MOV-OUT-167083,P011,CHN001,OUT,2023-02-26,7,SO,SO-397974,73309
MOV-IN-112324,P011,CHN001,IN,2023-02-28,195,PO,PO-287694,73504
MOV-OUT-138205,P011,CHN001,OUT,2023-02-28,17,SO,SO-125371,73487
MOV-OUT-237993,P011,CHN001,OUT,2023-03-01,16,SO,SO-390222,73471
MOV-OUT-128622,P011,CHN001,OUT,2023-03-02,9,SO,SO-909198,73462
MOV-IN-153610,P011,CHN001,IN,2023-03-03,88,PO,PO-448510,73550
MOV-OUT-220306,P011,CHN001,OUT,2023-03-04,15,SO,SO-599794,73535
MOV-IN-7106,P011,CHN001,IN,2023-03-06,195,PO,PO-288388,73730
MOV-IN-73300,P011,CHN001,IN,2023-03-08,145,PO,PO-762099,73875
MOV-OUT-256764,P011,CHN001,OUT,2023-03-08,17,SO,SO-693408,73858
MOV-OUT-153025,P011,CHN001,OUT,2023-03-10,14,SO,SO-669505,73844
MOV-IN-97876,P011,CHN001,IN,2023-03-11,130,PO,PO-197977,73974
MOV-IN-86058,P011,CHN001,IN,2023-03-12,230,PO,PO-774865,74204
MOV-IN-151442,P011,CHN001,IN,2023-03-12,136,PO,PO-898283,74340
MOV-IN-53259,P011,CHN001,IN,2023-03-12,75,PO,PO-290621,74415
MOV-OUT-134700,P011,CHN001,OUT,2023-03-12,1,SO,SO-593612,74414
MOV-OUT-236377,P011,CHN001,OUT,2023-03-14,20,SO,SO-165200,74394
MOV-OUT-194365,P011,CHN001,OUT,2023-03-15,17,SO,SO-771970,74377
MOV-OUT-141483,P011,CHN001,OUT,2023-03-16,6,SO,SO-604464,74371
MOV-IN-76387,P011,CHN001,IN,2023-03-21,284,PO,PO-844026,74655
MOV-IN-96327,P011,CHN001,IN,2023-03-21,289,PO,PO-917112,74944
MOV-IN-37222,P011,CHN001,IN,2023-03-23,276,PO,PO-842880,75220
MOV-IN-5473,P011,CHN001,IN,2023-03-24,231,PO,PO-103689,75451
MOV-IN-18432,P011,CHN001,IN,2023-03-24,154,PO,PO-465972,75605
MOV-IN-18437,P011,CHN001,IN,2023-03-24,261,PO,PO-465972,75866
MOV-ADJ-674,P011,CHN001,ADJUSTMENT,2023-03-28,12,ADJ,ADJ-674,75878
MOV-IN-12967,P011,CHN001,IN,2023-04-01,211,PO,PO-761601,76089
MOV-OUT-202922,P011,CHN001,OUT,2023-04-04,9,SO,SO-606777,76080
MOV-IN-43504,P011,CHN001,IN,2023-04-04,153,PO,PO-115381,76233
MOV-IN-82006,P011,CHN001,IN,2023-04-04,56,PO,PO-496665,76289
MOV-IN-107613,P011,CHN001,IN,2023-04-07,180,PO,PO-262266,76469
MOV-OUT-232880,P011,CHN001,OUT,2023-04-08,13,SO,SO-305532,76456
MOV-OUT-253651,P011,CHN001,OUT,2023-04-08,4,SO,SO-578169,76452
MOV-IN-155435,P011,CHN001,IN,2023-04-11,176,PO,PO-786653,76628
MOV-OUT-213985,P011,CHN001,OUT,2023-04-12,7,SO,SO-671822,76621
MOV-IN-71075,P011,CHN001,IN,2023-04-13,55,PO,PO-101549,76676
MOV-OUT-150381,P011,CHN001,OUT,2023-04-14,11,SO,SO-225936,76665
MOV-OUT-238324,P011,CHN001,OUT,2023-04-17,19,SO,SO-544731,76646
MOV-OUT-164981,P011,CHN001,OUT,2023-04-19,10,SO,SO-122791,76636
MOV-IN-93118,P011,CHN001,IN,2023-04-25,139,PO,PO-781751,76775
MOV-OUT-174681,P011,CHN001,OUT,2023-04-26,3,SO,SO-256040,76772
MOV-IN-78070,P011,CHN001,IN,2023-04-28,103,PO,PO-873137,76875
MOV-OUT-148312,P011,CHN001,OUT,2023-04-30,1,SO,SO-252323,76874
MOV-OUT-243007,P011,CHN001,OUT,2023-04-30,15,SO,SO-269043,76859
MOV-IN-5807,P011,CHN001,IN,2023-05-03,211,PO,PO-574674,77070
MOV-IN-128810,P011,CHN001,IN,2023-05-05,242,PO,PO-889555,77312
MOV-IN-78668,P011,CHN001,IN,2023-05-06,165,PO,PO-397406,77477
MOV-IN-41297,P011,CHN001,IN,2023-05-08,91,PO,PO-804918,77568
MOV-OUT-169255,P011,CHN001,OUT,2023-05-08,20,SO,SO-551288,77548
MOV-OUT-140507,P011,CHN001,OUT,2023-05-10,10,SO,SO-356270,77538
MOV-IN-139395,P011,CHN001,IN,2023-05-11,113,PO,PO-356136,77651
MOV-OUT-236576,P011,CHN001,OUT,2023-05-15,4,SO,SO-111870,77647
MOV-IN-133039,P011,CHN001,IN,2023-05-16,98,PO,PO-706632,77745
MOV-OUT-208474,P011,CHN001,OUT,2023-05-16,9,SO,SO-589247,77736
MOV-OUT-238190,P011,CHN001,OUT,2023-05-16,17,SO,SO-513493,77719
MOV-OUT-255541,P011,CHN001,OUT,2023-05-16,9,SO,SO-859692,77710
MOV-OUT-150186,P011,CHN001,OUT,2023-05-20,2,SO,SO-685639,77708
MOV-OUT-200534,P011,CHN001,OUT,2023-05-20,16,SO,SO-213650,77692
MOV-OUT-200540,P011,CHN001,OUT,2023-05-20,15,SO,SO-213650,77677
MOV-OUT-206508,P011,CHN001,OUT,2023-05-20,19,SO,SO-766129,77658
MOV-IN-46568,P011,CHN001,IN,2023-05-21,164,PO,PO-198817,77822
MOV-IN-14482,P011,CHN001,IN,2023-05-23,132,PO,PO-205854,77954
MOV-IN-77941,P011,CHN001,IN,2023-05-25,94,PO,PO-693115,78048
MOV-ADJ-1792,P011,CHN001,ADJUSTMENT,2023-05-25,12,ADJ,ADJ-1792,78060
MOV-OUT-248091,P011,CHN001,OUT,2023-05-26,17,SO,SO-129194,78043
MOV-IN-117544,P011,CHN001,IN,2023-06-04,182,PO,PO-275667,78225
MOV-OUT-248775,P011,CHN001,OUT,2023-06-06,2,SO,SO-953658,78223
MOV-IN-131961,P011,CHN001,IN,2023-06-07,112,PO,PO-442762,78335
MOV-OUT-203149,P011,CHN001,OUT,2023-06-07,18,SO,SO-284929,78317
MOV-IN-2316,P011,CHN001,IN,2023-06-08,300,PO,PO-695815,78617
MOV-IN-23258,P011,CHN001,IN,2023-06-10,212,PO,PO-722467,78829
MOV-OUT-129840,P011,CHN001,OUT,2023-06-10,17,SO,SO-629115,78812
MOV-OUT-197358,P011,CHN001,OUT,2023-06-11,18,SO,SO-491336,78794
MOV-IN-30942,P011,CHN001,IN,2023-06-11,56,PO,PO-562816,78850
MOV-IN-8067,P011,CHN001,IN,2023-06-13,130,PO,PO-258294,78980
MOV-IN-80222,P011,CHN001,IN,2023-06-14,21,PO,PO-191354,79001
MOV-IN-52742,P011,CHN001,IN,2023-06-16,171,PO,PO-686635,79172
MOV-IN-96280,P011,CHN001,IN,2023-06-22,190,PO,PO-598342,79362
MOV-IN-14480,P011,CHN001,IN,2023-06-24,203,PO,PO-768374,79565
MOV-OUT-233294,P011,CHN001,OUT,2023-06-27,2,SO,SO-624775,79563
MOV-OUT-140521,P011,CHN001,OUT,2023-07-01,20,SO,SO-783250,79543
MOV-IN-128686,P011,CHN001,IN,2023-07-02,39,PO,PO-589643,79582
MOV-OUT-150297,P011,CHN001,OUT,2023-07-04,16,SO,SO-536387,79566
MOV-OUT-226186,P011,CHN001,OUT,2023-07-06,6,SO,SO-670967,79560
MOV-OUT-171646,P011,CHN001,OUT,2023-07-06,14,SO,SO-724875,79546
MOV-OUT-254765,P011,CHN001,OUT,2023-07-10,19,SO,SO-191672,79527
MOV-OUT-190977,P011,CHN001,OUT,2023-07-11,19,SO,SO-548191,79508
MOV-OUT-257449,P011,CHN001,OUT,2023-07-12,5,SO,SO-592179,79503
MOV-IN-127344,P011,CHN001,IN,2023-07-14,277,PO,PO-861713,79780
MOV-IN-127345,P011,CHN001,IN,2023-07-14,211,PO,PO-861713,79991
MOV-OUT-218955,P011,CHN001,OUT,2023-07-14,3,SO,SO-485166,79988
MOV-OUT-148097,P011,CHN001,OUT,2023-07-16,14,SO,SO-226323,79974
MOV-IN-17551,P011,CHN001,IN,2023-07-17,275,PO,PO-554696,80249
MOV-OUT-224188,P011,CHN001,OUT,2023-07-17,16,SO,SO-480282,80233
MOV-IN-23453,P011,CHN001,IN,2023-07-19,59,PO,PO-163559,80292
MOV-IN-135828,P011,CHN001,IN,2023-07-20,33,PO,PO-963956,80325
MOV-IN-11597,P011,CHN001,IN,2023-07-27,210,PO,PO-865164,80535
MOV-IN-11602,P011,CHN001,IN,2023-07-27,30,PO,PO-865164,80565
MOV-IN-50680,P011,CHN001,IN,2023-07-28,137,PO,PO-810180,80702
MOV-OUT-201212,P011,CHN001,OUT,2023-07-28,14,SO,SO-242996,80688
MOV-OUT-180893,P011,CHN001,OUT,2023-07-30,1,SO,SO-269027,80687
MOV-IN-3750,P011,CHN001,IN,2023-07-31,215,PO,PO-750591,80902
MOV-OUT-221496,P011,CHN001,OUT,2023-07-31,20,SO,SO-605655,80882
MOV-IN-78568,P011,CHN001,IN,2023-08-02,184,PO,PO-150120,81066
MOV-OUT-136146,P011,CHN001,OUT,2023-08-03,15,SO,SO-258530,81051
MOV-IN-23739,P011,CHN001,IN,2023-08-05,112,PO,PO-157750,81163
MOV-IN-115161,P011,CHN001,IN,2023-08-05,164,PO,PO-107853,81327
MOV-OUT-143712,P011,CHN001,OUT,2023-08-11,14,SO,SO-818795,81313
MOV-OUT-254054,P011,CHN001,OUT,2023-08-12,7,SO,SO-990474,81306
