invoice_uid,invoice_id,so_id,customer_id,branch_id,invoice_date,due_date,total_order_value,total_gst_amount,grand_total,payment_status,invoice_id_ambiguous
INVUID-011456,INV-215329,SO-321225,C0285,PUN001,2023-05-21,2023-06-05,1608870,435126.6000000001,2043996.6,Paid,False
INVUID-011457,INV-678731,SO-174604,C0286,CHN001,2021-05-29,2021-06-28,301100,83078.0,384178.0,Partially Paid,False
INVUID-011458,INV-301641,SO-234075,C0382,HYD001,2019-05-02,2019-06-01,1028530,286620.4,1315150.4,Paid,False
INVUID-011459,INV-645121,SO-124331,C0044,KOL001,2023-03-19,2023-04-18,1828400,510502.00000000006,2338902.0,Paid,False
INVUID-011460,INV-399762,SO-391059,C0052,PUN001,2023-03-25,2023-04-24,3738900,1046892.0,4785792.0,Partially Paid,False
INVUID-011461,INV-158686,SO-122172,C0395,KOL001,2019-08-08,2019-09-22,819200,223616.00000000003,1042816.0,Paid,False
INVUID-011462,INV-216911,SO-194474,C0422,HYD001,2020-10-22,2020-12-21,1693920,463095.6,2157015.6,Paid,False
INVUID-011463,INV-857276,SO-588940,C0289,HYD001,2020-11-19,2020-12-04,380750,102335.0,483085.0,Partially Paid,True
INVUID-011464,INV-587976,SO-718090,C0474,PUN001,2024-07-16,2024-08-30,641710,157827.80000000002,799537.8,Paid,False
INVUID-011465,INV-695908,SO-340815,C0487,DEL001,2019-03-15,2019-03-30,834450,232381.00000000003,1066831.0,Paid,False
INVUID-011466,INV-963799,SO-526928,C0456,DEL001,2023-03-30,2023-04-29,2397560,666150.8,3063710.8,Paid,False
INVUID-011467,INV-275494,SO-799432,C0354,HYD001,2019-01-13,2019-02-12,371000,103445.0,474445.0,Paid,False
INVUID-011468,INV-975893,SO-577919,C0403,KOL001,2024-02-01,2024-03-02,389760,106836.80000000002,496596.8,Partially Paid,False
INVUID-011469,INV-357307,SO-179379,C0481,CHN001,2022-11-24,2022-12-24,960720,268939.60000000003,1229659.6,Paid,False
INVUID-011470,INV-941920,SO-149568,C0470,CHN001,2021-04-26,2021-06-10,90650,25382.000000000004,116032.0,Partially Paid,False
INVUID-011471,INV-100366,SO-897233,C0155,KOL001,2022-10-28,2022-11-27,2193380,613173.4000000001,2806553.4,Paid,False
INVUID-011472,INV-700446,SO-322914,C0076,CHN001,2022-07-04,2022-08-03,5750,1035.0,6785.0,Paid,False
INVUID-011473,INV-791633,SO-127193,C0417,KOL001,2022-02-06,2022-03-08,658740,177813.2,836553.2000000001,Paid,False
INVUID-011474,INV-547845,SO-122695,C0232,CHN001,2019-02-01,2019-03-03,449290,108542.2,557832.2,Paid,False
INVUID-011475,INV-400930,SO-620842,C0446,HYD001,2020-03-03,2020-04-02,311270,82928.6,394198.6,Paid,False
INVUID-011476,INV-223561,SO-684276,C0428,DEL001,2019-04-09,2019-06-08,2051000,567180.0000000001,2618180.0,Partially Paid,False
INVUID-011477,INV-820097,SO-381461,C0200,DEL001,2022-10-16,2022-11-30,1343630,373548.4,1717178.4,Paid,False
INVUID-011478,INV-995546,SO-490954,C0154,DEL001,2023-10-20,2023-11-04,1630400,456512.00000000006,2086912.0,Partially Paid,False
INVUID-011479,INV-548313,SO-353535,C0124,PUN001,2019-01-25,2019-03-26,1317560,358860.80000000005,1676420.8,Paid,False
INVUID-011480,INV-610840,SO-121249,C0350,AHM001,2020-12-31,2021-02-14,1865700,520496.00000000006,2386196.0,Partially Paid,False
INVUID-011481,INV-648056,SO-104232,C0163,AHM001,2021-06-09,2021-07-24,149650,39367.0,189017.0,Paid,False
INVUID-011482,INV-419459,SO-385070,C0081,HYD001,2025-01-07,2025-01-22,1016380,276213.4,1292593.4,Paid,False
INVUID-011483,INV-900004,SO-118742,C0481,CHN001,2023-02-09,2023-03-11,1741950,455341.00000000006,2197291.0,Paid,False
INVUID-011484,INV-169223,SO-437637,C0292,AHM001,2023-01-20,2023-02-04,876250,239530.00000000003,1115780.0,Paid,False
INVUID-011485,INV-853444,SO-971383,C0050,KOL001,2019-06-30,2019-07-30,123100,29728.0,152828.0,Paid,False
INVUID-011486,INV-321833,SO-481930,C0412,KOL001,2021-03-04,2021-04-18,332040,92107.2,424147.2,Paid,False
INVUID-011487,INV-826920,SO-554082,C0340,HYD001,2023-12-08,2024-01-07,717080,198054.4,915134.4,Paid,False
INVUID-011488,INV-884030,SO-806300,C0444,CHN001,2019-08-14,2019-09-13,1791340,476321.2,2267661.2,Paid,False
INVUID-011489,INV-373305,SO-813591,C0338,AHM001,2023-04-18,2023-06-17,668670,185040.60000000003,853710.6,Paid,False
INVUID-011490,INV-133132,SO-975602,C0345,PUN001,2024-08-10,2024-09-09,352300,98644.0,450944.0,Paid,False
INVUID-011491,INV-163787,SO-608678,C0194,CHN001,2023-02-25,2023-04-26,1915100,536228.0000000001,2451328.0,Paid,False
INVUID-011492,INV-665234,SO-637746,C0422,HYD001,2021-01-23,2021-03-24,1301650,357057.00000000006,1658707.0,Paid,True
INVUID-011493,INV-978594,SO-876207,C0237,HYD001,2023-08-24,2023-09-23,247100,68568.0,315668.0,Unpaid,False
INVUID-011494,INV-779198,SO-410743,C0196,KOL001,2021-01-13,2021-03-14,1235650,339332.00000000006,1574982.0,Partially Paid,False
INVUID-011495,INV-969055,SO-613215,C0490,PUN001,2024-10-20,2024-11-19,1134750,306570.0,1441320.0,Paid,False
INVUID-011496,INV-575422,SO-890947,C0347,DEL001,2024-11-17,2025-01-01,1356640,373895.20000000007,1730535.2,Partially Paid,False
INVUID-011497,INV-632940,SO-161436,C0156,CHN001,2024-09-28,2024-10-13,2441600,679738.0,3121338.0,Partially Paid,False
INVUID-011498,INV-122460,SO-674285,C0017,CHN001,2022-04-09,2022-04-24,124300,34804.0,159104.0,Partially Paid,False
INVUID-011499,INV-295057,SO-185670,C0280,PUN001,2021-03-02,2021-04-01,34900,9772.000000000002,44672.0,Paid,False
INVUID-011500,INV-782933,SO-133423,C0277,PUN001,2020-02-11,2020-04-11,2443150,684082.0,3127232.0,Paid,False
INVUID-011501,INV-792420,SO-118409,C0314,KOL001,2023-12-25,2024-01-09,4488090,1246776.2000000002,5734866.2,Paid,False
INVUID-011502,INV-646793,SO-706957,C0229,HYD001,2024-01-13,2024-02-27,636800,178304.00000000003,815104.0,Paid,False
INVUID-011503,INV-703384,SO-461008,C0380,HYD001,2021-07-17,2021-08-31,172950,47051.00000000001,220001.0,Paid,False
INVUID-011504,INV-426827,SO-654512,C0421,CHN001,2019-05-08,2019-06-07,924000,258720.00000000003,1182720.0,Partially Paid,False
INVUID-011505,INV-779253,SO-435623,C0005,AHM001,2023-10-26,2023-11-25,2617050,704769.0000000001,3321819.0,Paid,False
INVUID-011506,INV-443286,SO-926096,C0298,CHN001,2019-06-10,2019-07-10,1545400,422592.00000000006,1967992.0,Paid,False
INVUID-011507,INV-853049,SO-555071,C0475,KOL001,2021-12-16,2022-01-30,321100,79813.0,400913.0,Paid,False
INVUID-011508,INV-550781,SO-663573,C0320,DEL001,2024-03-08,2024-05-07,698020,194943.60000000003,892963.6,Paid,False
INVUID-011509,INV-467725,SO-699897,C0349,AHM001,2019-02-05,2019-03-07,649510,170541.80000000002,820051.8,Paid,False
INVUID-011510,INV-219124,SO-362062,C0364,KOL001,2024-09-18,2024-10-18,1840350,508848.00000000006,2349198.0,Paid,False
INVUID-011511,INV-569223,SO-635503,C0469,KOL001,2021-04-17,2021-06-01,2260140,628060.2000000001,2888200.2,Paid,False
INVUID-011512,INV-748296,SO-335803,C0216,KOL001,2019-05-03,2019-06-02,383150,103577.0,486727.0,Paid,False
INVUID-011513,INV-879920,SO-399538,C0306,KOL001,2020-08-13,2020-09-12,147000,41160.00000000001,188160.0,Paid,False
INVUID-011514,INV-589590,SO-991714,C0137,CHN001,2022-05-18,2022-06-02,709430,190922.4,900352.4,Partially Paid,False
INVUID-011515,INV-634634,SO-374445,C0494,CHN001,2023-10-02,2023-11-16,1974750,542935.0,2517685.0,Paid,False
INVUID-011516,INV-597470,SO-564940,C0312,PUN001,2024-03-26,2024-05-10,1424060,384090.8000000001,1808150.8,Partially Paid,False
INVUID-011517,INV-784035,SO-391702,C0146,AHM001,2025-01-02,2025-03-03,1453610,403824.8000000001,1857434.8,Paid,False
INVUID-011518,INV-666329,SO-564004,C0068,DEL001,2019-03-20,2019-04-19,660150,182487.00000000003,842637.0,Paid,False
INVUID-011519,INV-239054,SO-631745,C0197,AHM001,2021-04-20,2021-06-04,2029790,565442.2000000001,2595232.2,Paid,False
INVUID-011520,INV-451745,SO-668621,C0218,PUN001,2023-07-09,2023-08-08,1386850,386553.00000000006,1773403.0,Paid,False
INVUID-011521,INV-140418,SO-316705,C0242,CHN001,2023-09-05,2023-10-05,3293490,918663.2,4212153.2,Paid,False
INVUID-011522,INV-563039,SO-987641,C0048,HYD001,2019-10-11,2019-11-25,974280,258530.40000000005,1232810.4,Paid,False
INVUID-011523,INV-187226,SO-523345,C0255,CHN001,2020-03-04,2020-03-19,2102020,577073.6000000001,2679093.6,Paid,False
INVUID-011524,INV-582955,SO-750043,C0121,PUN001,2019-10-24,2019-11-23,288750,80490.00000000001,369240.0,Paid,False
INVUID-011525,INV-583775,SO-897486,C0088,PUN001,2021-05-07,2021-06-21,1044740,273323.2,1318063.2,Paid,False
INVUID-011526,INV-268479,SO-931070,C0288,DEL001,2020-07-16,2020-08-15,6540,1177.1999999999998,7717.200000000001,Paid,False
INVUID-011527,INV-288134,SO-197400,C0331,DEL001,2023-09-10,2023-10-25,231150,41607.0,272757.0,Paid,False
INVUID-011528,INV-278818,SO-797302,C0308,DEL001,2020-04-17,2020-06-16,2507660,695848.8,3203508.8,Unpaid,True
INVUID-011529,INV-481020,SO-204139,C0098,KOL001,2024-04-29,2024-05-29,3793900,1062002.0000000002,4855902.0,Paid,False
INVUID-011530,INV-103232,SO-668818,C0169,AHM001,2023-08-13,2023-09-12,359000,99930.0,458930.0,Paid,False
INVUID-011531,INV-398255,SO-180451,C0294,HYD001,2024-09-12,2024-10-27,131400,36792.0,168192.0,Partially Paid,False
INVUID-011532,INV-943842,SO-557307,C0237,HYD001,2024-09-02,2024-10-02,286730,76451.4,363181.4,Paid,False
INVUID-011533,INV-672984,SO-719175,C0207,KOL001,2020-06-20,2020-07-20,922140,257835.20000000004,1179975.2,Paid,False
INVUID-011534,INV-314588,SO-463807,C0303,AHM001,2021-03-28,2021-05-12,547270,144013.6,691283.6,Paid,False
INVUID-011535,INV-811148,SO-980966,C0156,CHN001,2020-07-22,2020-08-06,1916030,515645.4000000001,2431675.4,Paid,False
INVUID-011536,INV-515727,SO-903658,C0155,KOL001,2023-02-01,2023-03-03,58120,10461.6,68581.6,Paid,False
INVUID-011537,INV-716099,SO-741167,C0158,KOL001,2020-02-22,2020-03-23,4858500,1357045.0000000002,6215545.0,Paid,False
INVUID-011538,INV-888973,SO-254521,C0335,PUN001,2019-07-09,2019-07-24,2451650,684577.0000000001,3136227.0,Paid,False
INVUID-011539,INV-824663,SO-701877,C0052,PUN001,2023-10-24,2023-11-23,41500,10830.0,52330.0,Paid,False
INVUID-011540,INV-103790,SO-500239,C0209,CHN001,2024-01-14,2024-02-13,1381220,376104.6,1757324.6,Paid,False
INVUID-011541,INV-990876,SO-661017,C0017,CHN001,2022-12-16,2022-12-31,611290,168617.2,779907.2,Paid,False
INVUID-011542,INV-451750,SO-228265,C0436,KOL001,2023-03-24,2023-04-23,11250,2025.0,13275.0,Partially Paid,False
INVUID-011543,INV-409603,SO-316780,C0260,HYD001,2021-04-26,2021-06-10,210350,58023.00000000001,268373.0,Unpaid,False
INVUID-011544,INV-816606,SO-382141,C0348,DEL001,2020-11-16,2021-01-15,980200,273706.0,1253906.0,Partially Paid,False
INVUID-011545,INV-308279,SO-708416,C0410,HYD001,2019-08-04,2019-09-03,1452050,389459.0,1841509.0,Paid,False
INVUID-011546,INV-308184,SO-291787,C0061,HYD001,2022-01-13,2022-02-27,695050,170659.0,865709.0,Paid,False
INVUID-011547,INV-402857,SO-364471,C0069,DEL001,2021-12-31,2022-01-15,1258530,348490.4,1607020.4,Partially Paid,False
INVUID-011548,INV-810449,SO-495267,C0040,DEL001,2024-12-26,2025-01-10,517400,144872.0,662272.0,Paid,False
INVUID-011549,INV-249304,SO-343549,C0076,CHN001,2019-07-24,2019-08-23,2673710,746067.8000000002,3419777.8,Partially Paid,False
INVUID-011550,INV-108080,SO-850681,C0080,CHN001,2023-05-10,2023-06-24,121360,28214.800000000003,149574.8,Paid,False
INVUID-011551,INV-242125,SO-875770,C0176,CHN001,2019-11-22,2019-12-07,204000,36720.0,240720.0,Paid,False
INVUID-011552,INV-703136,SO-482550,C0322,AHM001,2022-07-15,2022-09-13,1744100,485738.00000000006,2229838.0,Paid,False
INVUID-011553,INV-173288,SO-414904,C0442,KOL001,2022-11-29,2022-12-14,414450,105841.0,520291.0,Unpaid,False
INVUID-011554,INV-499246,SO-564352,C0196,KOL001,2021-08-25,2021-10-24,1664380,461833.4000000001,2126213.4,Paid,False
INVUID-011555,INV-335563,SO-229050,C0092,AHM001,2023-09-26,2023-10-26,1711350,474753.0,2186103.0,Paid,False
INVUID-011556,INV-111153,SO-975334,C0176,CHN001,2024-05-05,2024-05-20,1714810,463405.8000000001,2178215.8,Paid,False
INVUID-011557,INV-228518,SO-929909,C0231,PUN001,2024-09-30,2024-10-15,758400,208872.00000000003,967272.0,Paid,False
INVUID-011558,INV-112330,SO-326689,C0186,KOL001,2019-08-27,2019-09-26,2176960,606902.8,2783862.8,Partially Paid,False
INVUID-011559,INV-799446,SO-500431,C0078,HYD001,2019-11-10,2019-12-10,487200,136416.00000000003,623616.0,Paid,False
INVUID-011560,INV-129572,SO-414906,C0026,HYD001,2019-09-25,2019-11-24,632780,174700.40000000002,807480.4,Partially Paid,False
INVUID-011561,INV-241153,SO-656921,C0389,AHM001,2022-10-10,2022-11-09,1367670,377940.6,1745610.6,Paid,False
INVUID-011562,INV-559171,SO-242369,C0117,AHM001,2020-10-15,2020-12-14,245230,59681.40000000001,304911.4,Partially Paid,False
INVUID-011563,INV-114916,SO-599647,C0055,DEL001,2024-08-06,2024-09-20,1653450,456271.00000000006,2109721.0,Paid,False
INVUID-011564,INV-242039,SO-840653,C0277,PUN001,2022-11-01,2022-12-31,688200,192696.00000000003,880896.0,Partially Paid,False
INVUID-011565,INV-854451,SO-763460,C0398,HYD001,2020-07-25,2020-08-24,1888600,528808.0000000001,2417408.0,Paid,False
INVUID-011566,INV-738791,SO-632555,C0472,CHN001,2022-10-23,2022-12-07,1907700,513166.00000000006,2420866.0,Paid,False
INVUID-011567,INV-719121,SO-601922,C0178,KOL001,2019-11-17,2020-01-16,488940,131539.2,620479.2,Partially Paid,False
INVUID-011568,INV-819962,SO-904994,C0465,CHN001,2024-02-15,2024-03-16,134400,37632.0,172032.0,Partially Paid,False
INVUID-011569,INV-641166,SO-527705,C0018,AHM001,2022-08-30,2022-09-29,65700,18396.0,84096.0,Paid,False
INVUID-011570,INV-184136,SO-588288,C0123,KOL001,2020-02-28,2020-03-29,2121840,591836.2000000001,2713676.2,Paid,False
INVUID-011571,INV-801500,SO-185461,C0200,DEL001,2024-03-30,2024-05-14,965820,263207.60000000003,1229027.6,Paid,False
INVUID-011572,INV-128865,SO-205918,C0285,PUN001,2023-10-06,2023-10-21,831600,232848.00000000003,1064448.0,Unpaid,False
INVUID-011573,INV-408654,SO-132286,C0102,KOL001,2019-06-07,2019-08-06,985500,274190.00000000006,1259690.0,Paid,False
INVUID-011574,INV-977003,SO-123071,C0378,DEL001,2020-03-16,2020-04-15,2130800,568104.0,2698904.0,Paid,False
INVUID-011575,INV-311839,SO-600700,C0029,KOL001,2021-08-12,2021-09-26,828950,230956.00000000003,1059906.0,Paid,False
INVUID-011576,INV-452482,SO-928326,C0330,KOL001,2019-02-17,2019-03-19,1042950,290586.0,1333536.0,Paid,False
INVUID-011577,INV-382542,SO-423508,C0349,AHM001,2021-12-28,2022-01-27,2000690,537389.2000000001,2538079.2,Paid,False
INVUID-011578,INV-651706,SO-569539,C0027,AHM001,2021-02-28,2021-04-14,1695390,473665.20000000007,2169055.2,Paid,False
INVUID-011579,INV-591937,SO-539826,C0041,HYD001,2020-05-13,2020-07-12,1119010,304571.80000000005,1423581.8,Partially Paid,False
INVUID-011580,INV-569329,SO-207617,C0076,CHN001,2019-07-04,2019-08-03,2160000,593505.0000000001,2753505.0,Paid,False
INVUID-011581,INV-148944,SO-221806,C0251,CHN001,2020-06-17,2020-07-17,1948950,531921.0,2480871.0,Paid,False
INVUID-011582,INV-515853,SO-184662,C0357,AHM001,2024-11-27,2024-12-12,1649780,452100.4,2101880.4,Paid,False
INVUID-011583,INV-602433,SO-696898,C0443,KOL001,2023-10-20,2023-11-19,779090,216141.2,995231.2,Paid,False
INVUID-011584,INV-297380,SO-211309,C0083,DEL001,2021-01-02,2021-02-16,1272690,348259.2,1620949.2,Paid,False
INVUID-011585,INV-888093,SO-268133,C0090,DEL001,2024-03-07,2024-03-22,15000,2700.0,17700.0,Paid,False
INVUID-011586,INV-345325,SO-592792,C0004,CHN001,2020-07-02,2020-08-01,729300,198354.00000000003,927654.0,Paid,False
INVUID-011587,INV-789201,SO-110309,C0407,HYD001,2020-09-09,2020-10-24,849880,236598.4,1086478.4,Paid,False
INVUID-011588,INV-395378,SO-151408,C0264,PUN001,2024-11-08,2025-01-07,1843090,514256.20000000007,2357346.2,Paid,False
INVUID-011589,INV-463629,SO-308876,C0146,AHM001,2024-06-29,2024-08-28,4501640,1259275.2,5760915.2,Partially Paid,False
INVUID-011590,INV-226784,SO-388343,C0269,CHN001,2020-05-09,2020-05-24,1521820,423212.6000000001,1945032.6,Unpaid,False
INVUID-011591,INV-672542,SO-144780,C0367,CHN001,2023-07-21,2023-09-19,726550,202419.00000000003,928969.0,Paid,False
INVUID-011592,INV-175217,SO-569012,C0154,DEL001,2020-04-10,2020-04-25,502790,133447.2,636237.2,Partially Paid,False
INVUID-011593,INV-941348,SO-462914,C0150,AHM001,2023-05-12,2023-06-26,618210,164627.80000000002,782837.8,Unpaid,False
INVUID-011594,INV-107408,SO-425433,C0148,AHM001,2023-11-10,2023-11-25,476120,129801.6,605921.6,Partially Paid,False
INVUID-011595,INV-913141,SO-316474,C0046,AHM001,2023-09-11,2023-10-26,394200,105291.0,499491.0,Paid,False
INVUID-011596,INV-350239,SO-746072,C0146,AHM001,2021-06-23,2021-08-22,1738640,460225.2,2198865.2,Paid,False
INVUID-011597,INV-388274,SO-232519,C0128,AHM001,2021-02-14,2021-04-15,10840,1951.2,12791.2,Paid,False
INVUID-011598,INV-394720,SO-372053,C0085,CHN001,2019-08-16,2019-09-30,3479830,970204.4,4450034.4,Paid,False
INVUID-011599,INV-706576,SO-860355,C0449,KOL001,2021-12-28,2022-02-11,139400,36422.0,175822.0,Paid,False
INVUID-011600,INV-214803,SO-754439,C0250,PUN001,2022-12-22,2023-01-21,1448420,404085.6,1852505.6,Partially Paid,False
INVUID-011601,INV-228679,SO-447806,C0413,CHN001,2023-01-19,2023-02-03,1386500,346315.00000000006,1732815.0,Paid,False
INVUID-011602,INV-420752,SO-315784,C0475,KOL001,2023-04-19,2023-06-03,1083400,297492.00000000006,1380892.0,Partially Paid,False
INVUID-011603,INV-120420,SO-776279,C0083,DEL001,2024-01-21,2024-03-06,1612700,421846.0,2034546.0,Partially Paid,False
INVUID-011604,INV-225557,SO-312556,C0013,AHM001,2024-08-24,2024-09-23,262800,73584.0,336384.0,Paid,False
INVUID-011605,INV-263854,SO-647757,C0164,DEL001,2024-03-16,2024-04-30,1042000,282210.00000000006,1324210.0,Paid,False
INVUID-011606,INV-493474,SO-396859,C0214,PUN001,2021-05-24,2021-07-08,1684520,448503.6,2133023.6,Partially Paid,False
INVUID-011607,INV-368873,SO-835186,C0095,AHM001,2019-07-12,2019-08-26,2753920,761335.6,3515255.6,Paid,False
INVUID-011608,INV-344965,SO-891864,C0117,AHM001,2020-01-14,2020-03-14,935750,260285.00000000003,1196035.0,Paid,False
INVUID-011609,INV-366909,SO-637676,C0138,HYD001,2024-05-06,2024-06-05,374230,100176.4,474406.4,Paid,False
INVUID-011610,INV-952556,SO-815868,C0206,PUN001,2020-02-18,2020-03-19,23200,4176.0,27376.0,Partially Paid,False
INVUID-011611,INV-908626,SO-246230,C0374,PUN001,2020-09-10,2020-10-10,1293240,338583.2,1631823.2,Partially Paid,False
INVUID-011612,INV-452209,SO-900841,C0157,PUN001,2022-04-29,2022-05-29,4800,864.0,5664.0,Paid,False
INVUID-011613,INV-735442,SO-268277,C0286,CHN001,2023-06-22,2023-07-22,1692060,472395.8000000001,2164455.8,Paid,True
INVUID-011614,INV-251708,SO-849766,C0444,CHN001,2020-02-05,2020-03-06,1690700,471326.00000000006,2162026.0,Unpaid,False
INVUID-011615,INV-682749,SO-759222,C0452,HYD001,2019-03-19,2019-04-18,1209050,328509.00000000006,1537559.0,Paid,True
INVUID-011616,INV-827677,SO-487964,C0138,HYD001,2022-11-26,2022-12-26,2037350,568423.0,2605773.0,Partially Paid,False
INVUID-011617,INV-373901,SO-337089,C0011,KOL001,2022-02-13,2022-04-14,511250,132855.0,644105.0,Unpaid,False
INVUID-011618,INV-811541,SO-553030,C0326,KOL001,2025-01-09,2025-02-08,618030,169930.40000000002,787960.4,Paid,False
INVUID-011619,INV-860835,SO-773167,C0152,CHN001,2024-03-21,2024-04-05,747920,194475.6,942395.6,Unpaid,False
INVUID-011620,INV-610168,SO-178785,C0228,CHN001,2024-09-25,2024-10-25,4809300,1342739.0000000002,6152039.0,Paid,False
INVUID-011621,INV-844161,SO-387745,C0089,AHM001,2020-03-24,2020-04-23,1411070,393357.6,1804427.6,Paid,False
INVUID-011622,INV-345817,SO-773717,C0315,AHM001,2024-08-21,2024-10-05,359900,100772.0,460672.0,Paid,False
INVUID-011623,INV-319624,SO-824779,C0110,CHN001,2022-05-07,2022-06-06,1633940,449189.2,2083129.2,Paid,False
INVUID-011624,INV-847903,SO-296908,C0207,KOL001,2020-03-04,2020-04-03,120590,30926.200000000004,151516.2,Paid,False
INVUID-011625,INV-194959,SO-139883,C0475,KOL001,2024-10-04,2024-11-18,199940,51709.20000000001,251649.2,Partially Paid,False
INVUID-011626,INV-497055,SO-485322,C0150,AHM001,2021-09-16,2021-10-31,1207250,336305.00000000006,1543555.0,Paid,False
INVUID-011627,INV-470348,SO-566916,C0394,HYD001,2024-11-25,2025-01-09,233300,60584.00000000001,293884.0,Unpaid,False
INVUID-011628,INV-107820,SO-744303,C0188,PUN001,2021-04-14,2021-05-14,1102160,297543.80000000005,1399703.8,Paid,False
INVUID-011629,INV-367562,SO-515696,C0429,AHM001,2021-11-22,2022-01-06,2935750,820210.0,3755960.0,Paid,False
INVUID-011630,INV-441068,SO-562727,C0491,CHN001,2019-03-31,2019-05-30,3403590,925416.2,4329006.2,Paid,False
INVUID-011631,INV-453794,SO-557738,C0430,KOL001,2023-02-25,2023-03-12,1702500,465210.00000000006,2167710.0,Paid,True
INVUID-011632,INV-366971,SO-924829,C0022,CHN001,2019-08-12,2019-10-11,2003900,530737.0000000001,2534637.0,Paid,False
INVUID-011633,INV-562400,SO-311206,C0014,KOL001,2020-08-15,2020-09-14,1256450,314011.0,1570461.0,Partially Paid,False
INVUID-011634,INV-689210,SO-159382,C0227,KOL001,2023-06-10,2023-07-10,235250,64155.00000000001,299405.0,Paid,False
INVUID-011635,INV-615209,SO-463365,C0195,KOL001,2022-11-03,2022-12-03,424410,117263.80000000002,541673.8,Partially Paid,False
INVUID-011636,INV-455649,SO-420249,C0092,AHM001,2020-12-20,2021-01-19,149910,26983.8,176893.8,Partially Paid,False
INVUID-011637,INV-782719,SO-200818,C0011,KOL001,2019-05-18,2019-07-17,1539040,429307.20000000007,1968347.2,Partially Paid,False
INVUID-011638,INV-759585,SO-802894,C0024,CHN001,2020-11-13,2021-01-12,253500,70980.0,324480.0,Paid,False
INVUID-011639,INV-841194,SO-879731,C0135,DEL001,2022-07-22,2022-09-20,192620,52121.600000000006,244741.6,Paid,False
